box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
15,1,2.61078580131863198e+01,1,3.40175470000000004e+01,8.25207597183492858e+00,1.18706262966102809e+01,1.20182395334050354e-01,1.92820237818303362e+01,4.47761718019629384e+00
47,1,1.96531417139991333e+01,1,5.47884239999999991e+01,8.13251447334432953e+00,1.21275899842174884e+01,1.06798299439012173e-01,1.90865951582671229e+01,4.28218855663308062e+00
79,1,9.44444465706664147e+01,0,6.12481129999999965e+01,8.08736745565343362e+00,1.21164100888735806e+01,1.68366793467786352e-01,1.97338381757365298e+01,4.92943157410248745e+00
111,1,3.96353646355597533e+00,1,8.15532240000000002e+01,8.16720518870795509e+00,1.20278879391362317e+01,1.16524249631561633e-01,1.92834501690047304e+01,4.47904356737068809e+00
143,1,2.04416571708024293e+01,0,8.80904040000000066e+01,8.19273203988644738e+00,1.19225577660840845e+01,1.01994251383614676e-01,1.89760035821249247e+01,4.17159698049088234e+00
175,1,4.09863744122921503e+00,0,9.45083340000000049e+01,8.00274745334226800e+00,1.22593063345355695e+01,1.54701585050533996e-01,1.97333884090961256e+01,4.92898180746208325e+00
207,1,1.49498289109527533e+01,0,1.00963132000000002e+02,7.89964504098754716e+00,1.25135826216854884e+01,1.11558939492440085e-01,1.86369984952312784e+01,3.83259189359723607e+00
239,1,2.79408898649265893e+01,1,1.22835476000000000e+02,8.03467184522784983e+00,1.23280370503501402e+01,1.05617776712922162e-01,1.87398159401038420e+01,3.93540933846979968e+00
271,1,1.79844394239323400e+01,0,1.29358856000000003e+02,8.10669296606682899e+00,1.20845190307874173e+01,1.59565566572568623e-01,1.97331038392864748e+01,4.92869723765243251e+00
303,1,2.92697010375415978e+01,1,1.59819911999999988e+02,8.15349251274496822e+00,1.21982213360509117e+01,1.20090848851791068e-01,1.93987654676412866e+01,4.59435886600724430e+00
335,1,3.50919213033018096e+01,1,1.90042326000000003e+02,8.03404385708167368e+00,1.24944573397908023e+01,1.06338534069620932e-01,1.91978505633177363e+01,4.39344396168369400e+00
367,1,5.55043635571702367e+01,0,1.96362135999999992e+02,7.80642319640123983e+00,1.27326469300596603e+01,1.69068507496520082e-01,1.97350805941848613e+01,4.93067399255081895e+00
399,1,1.31767029713658772e+01,1,2.25957747000000012e+02,8.07096276054177508e+00,1.23928875778737666e+01,1.17097252068617444e-01,1.93692727735276655e+01,4.56486617189362320e+00
431,1,1.20676536243881749e+01,1,2.46043569999999988e+02,8.17553626866807015e+00,1.20728099126570481e+01,1.09107015476851116e-01,1.89999324692770379e+01,4.19552586764299562e+00
463,1,3.94082451485801002e+01,1,2.75300906999999995e+02,8.02659628620641463e+00,1.25428595470561266e+01,1.68072248808873725e-01,1.97343368382222337e+01,4.92993023658819141e+00
495,1,2.95178618202650966e+01,1,2.95344931999999972e+02,7.85317939835346301e+00,1.27937826152572871e+01,1.19972349776389431e-01,1.87532367718161304e+01,3.94883017018208804e+00
527,1,1.03820606016239623e+01,1,3.15635156999999992e+02,7.88097723032718278e+00,1.27123728655143235e+01,1.03711802591078289e-01,1.84189949131353039e+01,3.61458831150126159e+00
559,1,1.07395688767663309e+01,1,3.35894046000000003e+02,8.06156854516233423e+00,1.23261078758357225e+01,1.69510009684251450e-01,1.97338700708733938e+01,4.92946346923935153e+00
591,1,3.31217914886059148e+01,1,3.65494386000000020e+02,8.07645314048767382e+00,1.24255793632553146e+01,1.22946556534370699e-01,1.93991939817032986e+01,4.59478738006925624e+00
623,1,1.68423655626741464e+00,1,3.90399096999999983e+02,7.94708642549089994e+00,1.27557442384268480e+01,1.09366096552728970e-01,1.85808283448572631e+01,3.77642174322322077e+00
655,1,8.05310716739575980e+01,0,3.96684014999999988e+02,7.72336310922458313e+00,1.32195415592564807e+01,1.77867682776077063e-01,1.97365757387783702e+01,4.93216913714432792e+00
687,1,2.24107547962086002e+01,1,4.26155599999999993e+02,7.98556920765682943e+00,1.26436770667060099e+01,1.20896664646772817e-01,1.93454647340495214e+01,4.54105813241547907e+00
719,1,2.29063080578322058e+01,1,4.46306643000000008e+02,8.12810072421008378e+00,1.22441207461443451e+01,1.12906277106511660e-01,1.90509244085072957e+01,4.24651780687325342e+00
751,1,3.14534933859197992e+01,0,4.52575000999999986e+02,7.81189999527576528e+00,1.28469906346332738e+01,1.74378988106700439e-01,1.97352639849210014e+01,4.93085738328695911e+00
783,1,8.09295264458550321e+01,0,4.58945965000000001e+02,7.73271026182184151e+00,1.31331522030130738e+01,1.21455323369866738e-01,1.86932646239419036e+01,3.88885802230786126e+00
815,1,5.59127951620341506e+01,0,4.65330654999999979e+02,7.76109091994404210e+00,1.30258402734942482e+01,1.02865923941120929e-01,1.82667070726904441e+01,3.46230047105640182e+00
847,1,3.30792504573577943e+01,0,4.71595624999999984e+02,7.93570123168977659e+00,1.25795396950272238e+01,1.74676386807217116e-01,1.97346284887620271e+01,4.93022188712798481e+00
879,1,1.59780636000067986e+01,1,4.91917834000000028e+02,8.04221544932976862e+00,1.24636782801978185e+01,1.27043035795844250e-01,1.92469617923200289e+01,4.44255519068598659e+00
911,1,2.46946771333585531e+01,0,4.98432639999999992e+02,7.77914734532778507e+00,1.29403082384240840e+01,1.00715533856421346e-01,1.82552137832716319e+01,3.45080718163758959e+00
943,1,1.17530511164471577e+02,0,5.04726453999999990e+02,7.78575084014793362e+00,1.32576264761075855e+01,1.86381973474612883e-01,1.97371394499847632e+01,4.93273284835072090e+00
975,1,1.52698931366349910e+01,1,5.24909582000000000e+02,7.93597535841868496e+00,1.26626024268735407e+01,1.23685668188465547e-01,1.90814182030383961e+01,4.27701160140435377e+00
1007,1,1.98715201327497546e+01,0,5.31318313999999987e+02,8.03117148217798871e+00,1.23977470249630279e+01,1.09689195834809322e-01,1.90058701307935571e+01,4.20146352915951482e+00
1039,1,1.21262011021511249e+01,1,5.51259532000000036e+02,7.91174362386216234e+00,1.26691881088664591e+01,1.73689493469926626e-01,1.97348456631569569e+01,4.93043906152291456e+00
1071,1,2.43173553075257658e+01,0,5.57669152000000054e+02,7.69056466943131767e+00,1.31345241236014445e+01,1.14557110733278913e-01,1.83317407490665083e+01,3.52733414743246598e+00
1103,1,2.71804408632071812e+01,1,5.77809292000000028e+02,7.85973656790798891e+00,1.28447039597395865e+01,1.07445668285521989e-01,1.85584483140231562e+01,3.75404171238911388e+00
1135,1,9.18729539920111193e-01,0,5.84112772999999947e+02,7.90356286790282336e+00,1.25808160161401705e+01,1.65862634715270213e-01,1.97342689678136232e+01,4.92986236617958085e+00
1167,1,1.75574276664251947e+01,1,6.13365802000000031e+02,8.09475970899212172e+00,1.23754920229237353e+01,1.19409733347580538e-01,1.94083575919469702e+01,4.60395099031292787e+00
1199,1,4.32280559773630415e+01,1,6.42618929999999978e+02,7.98006664970203694e+00,1.26233159169699256e+01,1.06687505327648757e-01,1.91193617386594141e+01,4.31495513702537181e+00
1231,1,5.36056647425454926e+01,0,6.48855574000000047e+02,7.70125648540587360e+00,1.30285984076606187e+01,1.71726658891989153e-01,1.97358433282571291e+01,4.93143672662308674e+00
1263,1,1.73623314870139644e+01,1,6.78165870000000041e+02,8.02132280529587760e+00,1.25065808474842530e+01,1.18533658488946120e-01,1.93066845121837041e+01,4.50227791054966175e+00
1295,1,4.08269105275923820e+01,1,7.07579099000000042e+02,8.17451284225980679e+00,1.22246441777826469e+01,1.11410181421917109e-01,1.93646305349972394e+01,4.56022393336319709e+00
1327,1,7.46223611243668827e+00,1,7.27542612999999960e+02,8.02812107050322155e+00,1.23327408543997930e+01,1.66591468582522328e-01,1.97338384223417975e+01,4.92943182070775521e+00
1359,1,2.36402950394751201e+01,1,7.47655846999999994e+02,7.93611025664079861e+00,1.25828347175340358e+01,1.20374280846995599e-01,1.90199503893991171e+01,4.21554378776507477e+00
1391,1,2.98857844428410857e+00,1,7.72495542999999998e+02,8.01013331860205824e+00,1.25528617126391744e+01,1.07764434838349438e-01,1.86470610605359681e+01,3.84265445890192581e+00
