box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
51,1,1.29441286726890752e+01,0,2.71625569999999996e+01,8.00180182530218431e+00,1.22493014837099174e+01,1.11016068579422644e-01,1.88229699286124479e+01,4.01856332697840557e+00
111,1,3.26452155956731360e+00,1,5.49239140000000035e+01,8.16720518870795509e+00,1.20278879391362317e+01,1.16524249631561633e-01,1.92834501690047304e+01,4.47904356737068809e+00
171,1,3.92435571540831702e+01,1,8.58782719999999955e+01,8.15817211267751041e+00,1.21579049969960167e+01,1.18961349121819826e-01,1.93954175481192053e+01,4.59101094648516295e+00
231,1,1.23844574386052386e+00,1,1.11886618999999996e+02,8.08012915079470062e+00,1.23436471943547872e+01,1.19591020278984619e-01,1.90969407586904367e+01,4.29253415705639441e+00
291,1,7.67971627553798442e-02,1,1.33000461999999999e+02,8.17832267605573016e+00,1.20455599401431233e+01,1.20446106310448137e-01,1.92361536706568259e+01,4.43174706902278359e+00
351,1,2.89584280955081113e+01,1,1.54647696999999994e+02,7.93408443053709167e+00,1.25796316386629119e+01,1.19468531948985837e-01,1.88587205679190859e+01,4.05431396628504359e+00
411,1,1.95756580036107444e+01,1,1.85437893000000003e+02,8.13875556158924418e+00,1.22578787821092199e+01,1.18183551164359649e-01,1.94296986520532577e+01,4.62529205041921543e+00
471,1,2.05052017276483518e+01,1,2.16185012000000000e+02,7.95509719377069313e+00,1.26580677932424095e+01,1.18146167751756709e-01,1.92583668631289058e+01,4.45396026149486346e+00
531,1,1.29073954715834773e+01,1,2.47735696999999988e+02,7.95198125039387183e+00,1.26865617007953979e+01,1.17705347986369793e-01,1.92880837760904740e+01,4.48367717445643166e+00
591,1,3.30662440078417532e+01,1,2.78490979999999979e+02,8.07645314048767382e+00,1.24255793632553146e+01,1.22946556534370699e-01,1.93991939817032986e+01,4.59478738006925624e+00
651,1,2.39709852914795718e+01,0,2.85193245999999988e+02,7.69056466943131767e+00,1.31345241236014445e+01,1.14557110733278913e-01,1.83317407490665119e+01,3.52733414743246954e+00
711,1,2.45777093670728419e-01,1,3.06264064000000019e+02,8.11550247893706178e+00,1.22580875067403490e+01,1.24450928495347030e-01,1.93074205177106535e+01,4.50301391607661117e+00
771,1,3.25544932967499463e+01,0,3.12908098999999993e+02,7.69996669810920942e+00,1.31273510180445943e+01,1.15859479450309888e-01,1.84151702763182819e+01,3.61076367468423953e+00
831,1,1.05934563466893366e+01,1,3.34300581000000022e+02,7.93807172545576023e+00,1.26647684235923226e+01,1.24496425568941901e-01,1.91130941383996138e+01,4.30868753676557148e+00
891,1,1.05934563466894041e+01,1,3.55254692999999975e+02,7.93807172545576023e+00,1.26647684235923208e+01,1.24496425568941901e-01,1.91130941383996138e+01,4.30868753676557148e+00
951,1,3.25544932967499250e+01,0,3.61896928000000003e+02,7.69996669810920942e+00,1.31273510180445943e+01,1.15859479450309874e-01,1.84151702763182783e+01,3.61076367468423598e+00
1011,1,2.45777093670703550e-01,1,3.82892368999999974e+02,8.11550247893706178e+00,1.22580875067403490e+01,1.24450928495347030e-01,1.93074205177106535e+01,4.50301391607661117e+00
1071,1,2.39709852914795647e+01,0,3.89532694999999990e+02,7.69056466943131767e+00,1.31345241236014445e+01,1.14557110733278913e-01,1.83317407490665083e+01,3.52733414743246598e+00
1131,1,3.30662440078422577e+01,1,4.20510398000000009e+02,8.07645314048767382e+00,1.24255793632553146e+01,1.22946556534370685e-01,1.93991939817032986e+01,4.59478738006925624e+00
1191,1,1.29073954715835555e+01,1,4.51202607000000000e+02,7.95198125039387183e+00,1.26865617007953979e+01,1.17705347986369793e-01,1.92880837760904740e+01,4.48367717445643166e+00
1251,1,2.05052017276483518e+01,1,4.81876717999999983e+02,7.95509719377069491e+00,1.26580677932424077e+01,1.18146167751756709e-01,1.92583668631289058e+01,4.45396026149486346e+00
1311,1,1.95756580036105348e+01,1,5.12539799000000016e+02,8.13875556158924596e+00,1.22578787821092199e+01,1.18183551164359649e-01,1.94296986520532577e+01,4.62529205041921543e+00
1371,1,2.89584280955081894e+01,1,5.33557731999999987e+02,7.93408443053709167e+00,1.25796316386629119e+01,1.19468531948985837e-01,1.88587205679190859e+01,4.05431396628504359e+00
1431,1,7.67971627553443170e-02,1,5.54885139999999978e+02,8.17832267605573016e+00,1.20455599401431215e+01,1.20446106310448123e-01,1.92361536706568224e+01,4.43174706902278004e+00
1491,1,1.23844574386056649e+00,1,5.80743317000000047e+02,8.08012915079470062e+00,1.23436471943547872e+01,1.19591020278984619e-01,1.90969407586904367e+01,4.29253415705639441e+00
1551,1,3.92435571540833976e+01,1,6.11326827999999978e+02,8.15817211267751041e+00,1.21579049969960167e+01,1.18961349121819826e-01,1.93954175481192053e+01,4.59101094648516295e+00
1611,1,3.26452155956714307e+00,1,6.32340484999999944e+02,8.16720518870795509e+00,1.20278879391362317e+01,1.16524249631561633e-01,1.92834501690047304e+01,4.47904356737068809e+00
1671,1,1.29441286726888976e+01,0,6.39088425000000029e+02,8.00180182530218431e+00,1.22493014837099174e+01,1.11016068579422644e-01,1.88229699286124514e+01,4.01856332697840912e+00
1731,1,1.53696168579233756e+01,0,6.45806331999999998e+02,8.21260002646050680e+00,1.18751263374301068e+01,1.13671863403855905e-01,1.91824532730066437e+01,4.37804667137260139e+00
1791,1,1.27346471461457220e+01,0,6.52410749000000010e+02,8.02131725561131326e+00,1.23864986096582221e+01,1.21113693904433772e-01,1.92407928848754537e+01,4.43638628324141138e+00
1851,1,3.98933397448604055e+01,1,6.83162529999999947e+02,8.26593513491648757e+00,1.19829080779511177e+01,1.20300958069241903e-01,1.95279034878332460e+01,4.72349688619920371e+00
1911,1,2.49393772173862835e+01,1,7.13742433000000005e+02,8.10407313810011409e+00,1.23304633301068964e+01,1.20536200583394565e-01,1.93813585066464675e+01,4.57695190501242521e+00
1971,1,1.74711208752595013e+01,1,7.59853292000000010e+02,8.09476190358009617e+00,1.23754898139980281e+01,1.19409733347580552e-01,1.94083575919469666e+01,4.60395099031292432e+00
2031,1,3.92393607246212568e+01,1,7.90614577000000054e+02,8.15817279398425654e+00,1.21579042083725248e+01,1.18961349121819826e-01,1.93954175481192088e+01,4.59101094648516650e+00
2091,1,1.05695593196225808e+01,1,8.11754377999999974e+02,7.93806957626742804e+00,1.26647693481437731e+01,1.24496425568941901e-01,1.91130941383996173e+01,4.30868753676557503e+00
2151,1,3.24949070543177498e+00,1,8.32906959000000029e+02,8.16720416305813046e+00,1.20278888032732727e+01,1.16524249631561633e-01,1.92834501690047340e+01,4.47904356737069165e+00
2211,1,3.22804480144399975e+01,1,8.63899675000000002e+02,7.91745830120272576e+00,1.27912759681089998e+01,1.20498420722106189e-01,1.92717773761845876e+01,4.46737077455054532e+00
2271,1,1.70714219027117196e+01,1,8.94219881999999984e+02,8.01942961418620293e+00,1.25013686086733564e+01,1.17180274130325154e-01,1.93314583208267301e+01,4.52705171919268778e+00
2331,1,4.30105424391183817e+01,1,9.24787112999999977e+02,7.99245268801693776e+00,1.25493775125475278e+01,1.18721569965335449e-01,1.93029350297490012e+01,4.49852842811495890e+00
2391,1,1.27868862891679669e+00,1,9.50945995000000039e+02,7.87895723263775061e+00,1.29132305151370890e+01,1.21787716585428821e-01,1.88539429907286866e+01,4.04953638909464431e+00
2451,1,4.81302885694188731e+01,0,9.57691364000000021e+02,8.01929833915776236e+00,1.22485609728508216e+01,1.15147225010317530e-01,1.91273653469647016e+01,4.32295874533065927e+00
2511,1,8.08716678872019656e+01,0,9.64242172999999980e+02,7.73271054079784914e+00,1.31331517594048321e+01,1.21455323369866752e-01,1.86932646239419213e+01,3.88885802230787903e+00
2571,1,6.01591669411426011e+00,0,9.70893906000000015e+02,7.90210737125201934e+00,1.25220577457022237e+01,1.12669517403224645e-01,1.87119970357926384e+01,3.90759043415859608e+00
2631,1,2.37805296406466340e+01,1,9.91802956999999992e+02,7.85495997213355057e+00,1.27954559802717114e+01,1.20755932660623580e-01,1.88125396648528636e+01,4.00813306321882123e+00
2691,1,2.91027063082492745e+01,1,1.01271626600000002e+03,7.85318151810537479e+00,1.27937754443755409e+01,1.19972349776389431e-01,1.87532367718161304e+01,3.94883017018208804e+00
2751,1,1.22348599953463122e+00,1,1.03896747000000005e+03,8.08012924471309013e+00,1.23436466282888748e+01,1.19591020278984619e-01,1.90969407586904332e+01,4.29253415705639085e+00
2811,1,3.25512137356422215e+01,0,1.04573209999999995e+03,7.69997092365585001e+00,1.31273459275679052e+01,1.15859479450309874e-01,1.84151702763182676e+01,3.61076367468422532e+00
2871,1,1.29300244872715595e+01,0,1.05247137799999996e+03,8.00179381544660373e+00,1.22493101079041953e+01,1.11016068579422644e-01,1.88229699286124443e+01,4.01856332697840202e+00
2931,1,2.72413861237042383e+01,1,1.08350987800000007e+03,7.91686910280543277e+00,1.28074476463856257e+01,1.20624499240676988e-01,1.92934469189520321e+01,4.48904031731798980e+00
