box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
56,1,3.23629389267784546e+01,0,2.73404619999999987e+01,8.03305053286093340e+00,1.21823514525818322e+01,1.42428143569548971e-01,1.97043629142361780e+01,4.89995631260213571e+00
116,1,1.61963723802683006e+01,0,4.09759039999999999e+01,8.11251750627412882e+00,1.20230817583646079e+01,1.40829805245820561e-01,1.96083825340819935e+01,4.80397593244795118e+00
176,1,4.01576178209287917e+01,1,8.47098170000000010e+01,8.15666745857112829e+00,1.21559568226569841e+01,1.46279565673927997e-01,1.97274035745970160e+01,4.92299697296297367e+00
236,1,2.29470239759012031e+01,1,1.07795135000000002e+02,8.02106884783507645e+00,1.22991131982719395e+01,1.49535747413349657e-01,1.95739094587192533e+01,4.76950285708521093e+00
296,1,4.99574509391637633e+00,1,1.46985396000000009e+02,8.19823806145826772e+00,1.20383821713961279e+01,1.46570307349058210e-01,1.96780844762856013e+01,4.87367787465155899e+00
356,1,5.81586849529430339e+00,0,1.60232564999999994e+02,7.77697393470313525e+00,1.27815438543667899e+01,1.46033373507974434e-01,1.94648368634690243e+01,4.66043026183498199e+00
416,1,3.29099446345141686e+01,1,1.96946080999999992e+02,8.16120636575730707e+00,1.21707781685565912e+01,1.50473267659360560e-01,1.97112956040645635e+01,4.90688900243052117e+00
476,1,1.58388612443658516e+01,1,2.28424230999999992e+02,7.92734297154447454e+00,1.27201369264849866e+01,1.49169340490209884e-01,1.96833628301526140e+01,4.87895622851857169e+00
536,1,1.85055208129929802e+01,1,2.68002738000000022e+02,7.92857745970757755e+00,1.27065746346707638e+01,1.50941122044719017e-01,1.96547349949917347e+01,4.85032839335769239e+00
596,1,3.08959002846496134e+01,1,3.28061341000000027e+02,8.06708576223465634e+00,1.24491986235625909e+01,1.53752573153806055e-01,1.97285028655768677e+01,4.92409626394282540e+00
656,1,3.98106542259278413e+01,0,3.41015136999999982e+02,7.63242274858659098e+00,1.32428085872732364e+01,1.52719477327195680e-01,1.94676389724571060e+01,4.66323237082306363e+00
716,1,1.46058402533212934e+01,1,3.82092771000000027e+02,8.14208101397207251e+00,1.22116167175429648e+01,1.56086216294890529e-01,1.96965984076742124e+01,4.89219180604017012e+00
776,1,4.02413753688372751e+01,0,3.95126176999999984e+02,7.64638843818056113e+00,1.32502260957548454e+01,1.55247202534537387e-01,1.95875450789710435e+01,4.78313847733700115e+00
836,1,1.63686097546793121e+01,1,4.36414930000000027e+02,7.91491513067948560e+00,1.27106132219539649e+01,1.58601782408762076e-01,1.96514499813167589e+01,4.84704337968271659e+00
896,1,1.63686097546793015e+01,1,4.77659474999999986e+02,7.91491513067948560e+00,1.27106132219539649e+01,1.58601782408762076e-01,1.96514499813167554e+01,4.84704337968271304e+00
956,1,4.02413753688372609e+01,0,4.90663023000000010e+02,7.64638843818056113e+00,1.32502260957548454e+01,1.55247202534537387e-01,1.95875450789710470e+01,4.78313847733700470e+00
1016,1,1.46058402533212472e+01,1,5.16731127000000015e+02,8.14208101397207251e+00,1.22116167175429666e+01,1.56086216294890529e-01,1.96965984076742124e+01,4.89219180604017012e+00
1076,1,3.98106542259278413e+01,0,5.23339861000000042e+02,7.63242274858659098e+00,1.32428085872732364e+01,1.52719477327195680e-01,1.94676389724571095e+01,4.66323237082306719e+00
1136,1,3.08959002846496844e+01,1,5.54112221999999974e+02,8.06708576223465634e+00,1.24491986235625909e+01,1.53752573153806055e-01,1.97285028655768677e+01,4.92409626394282540e+00
1196,1,1.85055208129929873e+01,1,5.84943378000000052e+02,7.92857745970757755e+00,1.27065746346707638e+01,1.50941122044718989e-01,1.96547349949917347e+01,4.85032839335769239e+00
1256,1,1.58388612443658694e+01,1,6.15595056999999997e+02,7.92734297154447631e+00,1.27201369264849866e+01,1.49169340490209884e-01,1.96833628301526140e+01,4.87895622851857169e+00
1316,1,3.29099446345141615e+01,1,6.46391699000000017e+02,8.16120636575730707e+00,1.21707781685565912e+01,1.50473267659360588e-01,1.97112956040645599e+01,4.90688900243051762e+00
1376,1,5.81586849529423233e+00,0,6.53135563000000047e+02,7.77697393470313436e+00,1.27815438543667916e+01,1.46033373507974434e-01,1.94648368634690243e+01,4.66043026183498199e+00
1436,1,4.99574509391639054e+00,1,6.75516565000000014e+02,8.19823806145826772e+00,1.20383821713961279e+01,1.46570307349058210e-01,1.96780844762855978e+01,4.87367787465155544e+00
1496,1,2.29470239759011818e+01,1,7.16817128000000025e+02,8.02106884783507645e+00,1.22991131982719395e+01,1.49535747413349657e-01,1.95739094587192533e+01,4.76950285708521093e+00
1556,1,4.01576178209287633e+01,1,7.78693428000000040e+02,8.15666745857112829e+00,1.21559568226569841e+01,1.46279565673927997e-01,1.97274035745970160e+01,4.92299697296297367e+00
1616,1,1.61963723802684143e+01,0,7.92160947999999962e+02,8.11251750627412882e+00,1.20230817583646079e+01,1.40829805245820561e-01,1.96083825340820006e+01,4.80397593244795829e+00
1676,1,3.23629389267783907e+01,0,8.05465684000000010e+02,8.03305053286093340e+00,1.21823514525818322e+01,1.42428143569548971e-01,1.97043629142361745e+01,4.89995631260213216e+00
1736,1,2.30360244903111706e+01,0,8.18758108999999990e+02,8.24883138368779534e+00,1.18342893190916758e+01,1.37418212749731372e-01,1.97296402410175133e+01,4.92523363938347103e+00
