box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
45,1,1.67497715994146503e+01,1,5.04644570000000030e+01,8.14476304207272506e+00,1.20498779846581954e+01,1.30752205590774745e-01,1.94583252524986463e+01,4.65391865086460399e+00
105,1,2.67602010354945961e+01,1,9.18754780000000011e+01,8.15869270255332957e+00,1.20123226733751860e+01,1.32690192082231068e-01,1.94061590333400993e+01,4.60175243170605697e+00
165,1,3.25301342517686436e+01,1,1.46853026999999997e+02,8.21088547406762537e+00,1.20693691619892576e+01,1.31148710727751194e-01,1.96156389880088398e+01,4.81123238637479744e+00
225,1,1.50140504265772989e+01,0,1.58786113000000000e+02,7.89274969051725783e+00,1.24993721943583491e+01,1.27334559283964727e-01,1.91534532014831917e+01,4.34904659984914943e+00
285,1,1.62150918639411010e+01,1,1.85363852000000009e+02,8.26626638274285419e+00,1.18758667137563947e+01,1.34346638136323887e-01,1.94808449996399240e+01,4.67643839800588168e+00
345,1,3.07795418443815727e+01,1,2.15576617999999996e+02,7.97617441716895748e+00,1.25798599514991007e+01,1.32906091908895269e-01,1.95079020914153105e+01,4.70349548978126819e+00
405,1,1.67272207070517815e+01,1,2.46180407000000002e+02,8.07874144560448926e+00,1.23378239394180191e+01,1.32593957247485905e-01,1.94996365419785533e+01,4.69522994034451102e+00
465,1,2.95608760316252983e+00,1,2.78881434000000013e+02,8.00558851869078048e+00,1.25499112574542941e+01,1.31766158029132135e-01,1.95051891063327716e+01,4.70078250469872927e+00
525,1,2.91448236959610298e+01,1,3.13433389999999974e+02,7.89277781946062440e+00,1.28005435274439154e+01,1.33888650564495532e-01,1.94517509872062000e+01,4.64734438557215768e+00
585,1,7.44040646313102627e-01,1,3.62621480000000020e+02,8.16575184517637531e+00,1.22436083799783493e+01,1.39425960424303302e-01,1.95091925440882292e+01,4.70478594245418691e+00
645,1,1.69895021083408224e+01,0,3.75543543999999997e+02,7.64420114565513753e+00,1.32144990314923696e+01,1.31484617590811897e-01,1.89419893360904794e+01,4.13758273445643709e+00
705,1,2.66377385206881208e+01,1,4.35175835000000006e+02,8.07006886567332060e+00,1.24326105960431530e+01,1.37612898619119267e-01,1.95596399056089858e+01,4.75523330397494348e+00
765,1,1.20159064481087832e+01,1,4.75880232999999976e+02,7.82837577517379746e+00,1.28880537866593894e+01,1.39638664544229518e-01,1.92984783209901352e+01,4.49407171935609284e+00
825,1,1.44572062447398260e+01,1,5.16613824000000022e+02,7.82702590936978559e+00,1.28866320937556758e+01,1.39215463106874687e-01,1.92754971210353077e+01,4.47109051940126534e+00
