box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
57,1,7.51566718075573448e+00,0,2.76985770000000002e+01,8.00542341765580190e+00,1.22398107554158031e+01,1.25309040147144779e-01,1.93738598326366969e+01,4.56945323100265455e+00
117,1,2.29798322658332985e+01,1,6.99584480000000042e+01,8.20557266879986535e+00,1.19311899139579669e+01,1.32378543426057899e-01,1.94246806195613395e+01,4.62027401792729719e+00
177,1,2.85394610025322564e+01,1,1.31175649999999990e+02,8.14812574378467325e+00,1.21875244912460445e+01,1.30690409770994997e-01,1.95844094320120305e+01,4.78000283037798823e+00
237,1,7.71178455817858577e+00,1,1.60698845000000006e+02,8.00724163365010178e+00,1.23099953675608447e+01,1.31763423603455027e-01,1.92796862126008470e+01,4.47527961096680471e+00
297,1,3.10487429935601931e+01,1,1.96288180000000011e+02,8.22545881300722037e+00,1.20730086481818795e+01,1.33286654676812277e-01,1.96330566278298662e+01,4.82865002619582384e+00
357,1,1.88944515386323104e+01,1,2.27523822999999993e+02,7.91438344782845871e+00,1.25964448852382560e+01,1.35286476651502757e-01,1.92911510628047829e+01,4.48674446117074055e+00
417,1,2.51601880824303947e+01,1,2.58838338000000022e+02,8.15613499039956480e+00,1.21835914470196460e+01,1.34015003123266002e-01,1.95484691167612965e+01,4.74406251512725419e+00
477,1,4.18904199989400183e+00,1,2.89654332000000011e+02,7.93317181926652726e+00,1.27106296024254082e+01,1.31795674281404956e-01,1.94692304232389795e+01,4.66482382160493714e+00
537,1,9.69600057692383999e+00,1,3.20332829000000004e+02,7.93517060386974560e+00,1.26879750604681796e+01,1.32861079913742103e-01,1.94447191704108562e+01,4.64031256877681386e+00
597,1,2.33456274307089302e+01,1,3.50671804000000009e+02,8.06846385491709484e+00,1.24500158267928640e+01,1.36813968956707138e-01,1.95758844238027265e+01,4.77147782216868421e+00
657,1,2.07991162021432814e+01,0,3.57247413999999992e+02,7.64307225245990729e+00,1.32094656573016049e+01,1.31042331486958569e-01,1.86520528037068871e+01,3.84764620207284480e+00
717,1,5.88347033109020856e+00,1,3.81423544999999990e+02,8.12580580165831101e+00,1.22218367926846021e+01,1.39121354781518713e-01,1.94781978458875500e+01,4.67379124425350767e+00
777,1,2.19302011195674531e+01,0,3.87993471000000000e+02,7.65639385123638405e+00,1.32142948540485676e+01,1.33676006997795110e-01,1.90545713131534740e+01,4.25016471151943165e+00
837,1,6.69003265949907089e+00,1,4.08796067999999991e+02,7.91401680774414551e+00,1.26922881894204469e+01,1.39396228162516067e-01,1.93489153016030322e+01,4.54450869996898987e+00
897,1,6.69003265949904247e+00,1,4.29591080999999974e+02,7.91401680774414551e+00,1.26922881894204469e+01,1.39396228162516067e-01,1.93489153016030322e+01,4.54450869996898987e+00
957,1,2.19302011195674922e+01,0,4.36144875000000013e+02,7.65639385123638405e+00,1.32142948540485676e+01,1.33676006997795110e-01,1.90545713131534740e+01,4.25016471151943165e+00
1017,1,5.88347033109011619e+00,1,4.56922797000000003e+02,8.12580580165831101e+00,1.22218367926846021e+01,1.39121354781518713e-01,1.94781978458875500e+01,4.67379124425350767e+00
1077,1,2.07991162021433240e+01,0,4.63588592000000006e+02,7.64307225245990729e+00,1.32094656573016049e+01,1.31042331486958569e-01,1.86520528037068907e+01,3.84764620207284835e+00
1137,1,2.33456274307095413e+01,1,4.93831690999999978e+02,8.06846385491709484e+00,1.24500158267928640e+01,1.36813968956707138e-01,1.95758844238027265e+01,4.77147782216868421e+00
1197,1,9.69600057692385775e+00,1,5.24133907000000022e+02,7.93517060386974649e+00,1.26879750604681778e+01,1.32861079913742103e-01,1.94447191704108597e+01,4.64031256877681741e+00
1257,1,4.18904199989401249e+00,1,5.54291820000000030e+02,7.93317181926652815e+00,1.27106296024254064e+01,1.31795674281404956e-01,1.94692304232389795e+01,4.66482382160493714e+00
