box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
11,1,2.15553428956946753e+01,1,3.80128839999999997e+01,8.27766241099674538e+00,1.18984319704474384e+01,1.09035530335786945e-01,1.92769482556652783e+01,4.47254165403123594e+00
43,1,4.76863219260300042e+01,0,4.46980769999999978e+01,8.08922764314688969e+00,1.20843149226789386e+01,1.57360630942143254e-01,1.97332880734386009e+01,4.92888147180455860e+00
75,1,4.26829121388437471e+01,0,5.12160709999999995e+01,8.02225685840234171e+00,1.22553830493198532e+01,1.16282834780050096e-01,1.91796253416105067e+01,4.37521873997646438e+00
107,1,3.35913286273180489e+00,0,5.77855729999999994e+01,8.01696605573037324e+00,1.22342678454385982e+01,9.70348121770177319e-02,1.85582389491662951e+01,3.75383234753225281e+00
139,1,5.01675453549470092e+01,0,6.42184359999999970e+01,8.30505981746830990e+00,1.17463175621586693e+01,1.60405419155042445e-01,1.97326240194344784e+01,4.92821741780043610e+00
171,1,3.93720092199539806e+01,1,9.39879140000000035e+01,8.15817211267751041e+00,1.21579049969960167e+01,1.18961349121819826e-01,1.93954175481192053e+01,4.59101094648516295e+00
203,1,1.48311158756597834e+01,1,1.14405272999999994e+02,8.03044681614263034e+00,1.23534862384624269e+01,1.06051062131767126e-01,1.88518846783287053e+01,4.04747807669466297e+00
235,1,3.79079649353230295e+01,0,1.20806420000000003e+02,7.92330937983545258e+00,1.24144729932031073e+01,1.63333097489186702e-01,1.97340790568355970e+01,4.92967245520155473e+00
267,1,3.20184600475400174e+01,1,1.50582941000000005e+02,8.19943667058872983e+00,1.21077945769496651e+01,1.18239709973781568e-01,1.94739559378741625e+01,4.66954933624012014e+00
299,1,3.97112067633045385e+01,1,1.80390519000000012e+02,8.20502471978879555e+00,1.21403422025364431e+01,1.09995979779532349e-01,1.93807836428684439e+01,4.57637704123440159e+00
331,1,7.44119123804705396e+00,1,2.00421625000000006e+02,7.94718695865327174e+00,1.24875647829496916e+01,1.64863697839159357e-01,1.97342607444005971e+01,4.92985414276655476e+00
363,1,2.36402950394750491e+01,1,2.20647444000000007e+02,7.93611025664079861e+00,1.25828347175340340e+01,1.20374280846995599e-01,1.90199503893991171e+01,4.21554378776507477e+00
395,1,4.50211368179212599e+01,1,2.50220163000000014e+02,8.04074013273292465e+00,1.24538495389048798e+01,1.06466383981193097e-01,1.91615965072248002e+01,4.35718990559075792e+00
427,1,1.59519772315413668e+01,0,2.56588360000000023e+02,8.12678252699563330e+00,1.20909913293433053e+01,1.62083670545402819e-01,1.97331556062367213e+01,4.92874900460267895e+00
459,1,1.73623314870140106e+01,1,2.86178924999999992e+02,8.02132280529587760e+00,1.25065808474842530e+01,1.18533658488946120e-01,1.93066845121837041e+01,4.50227791054966175e+00
491,1,4.82991651861803462e+00,1,3.11175656000000004e+02,7.94744908935396399e+00,1.27297724807093822e+01,1.08041112911702319e-01,1.85384879488051304e+01,3.73408134717108808e+00
523,1,2.48902893995783714e+01,1,3.31383891000000006e+02,7.81405486734599108e+00,1.28325547992154654e+01,1.73071856061532775e-01,1.97354032757387863e+01,4.93099667410474396e+00
555,1,1.75574276664252160e+01,1,3.61108001999999999e+02,8.09475970899212172e+00,1.23754920229237353e+01,1.19409733347580538e-01,1.94083575919469702e+01,4.60395099031292787e+00
587,1,1.28249012641911406e+01,1,3.81413255999999990e+02,8.12291816937963596e+00,1.22713340122624324e+01,1.13172145457592688e-01,1.91357052487158477e+01,4.33129864708180534e+00
619,1,1.66776052959718442e+01,1,4.01450831999999991e+02,7.81400831050918132e+00,1.28803208603288208e+01,1.73595863145952184e-01,1.97354729338889499e+01,4.93106633225490754e+00
651,1,2.43173553075257658e+01,0,4.07840644999999995e+02,7.69056466943131767e+00,1.31345241236014445e+01,1.14557110733278913e-01,1.83317407490665119e+01,3.52733414743246954e+00
683,1,7.68029060966776456e+00,1,4.27984371000000010e+02,7.88208025798942913e+00,1.27382924668387201e+01,1.05035963711752278e-01,1.84908081951565002e+01,3.68640159352245789e+00
715,1,2.09568740089081764e+01,0,4.34312383000000011e+02,8.04965471648669428e+00,1.23053879876554610e+01,1.69314022514416435e-01,1.97338036733734405e+01,4.92939707173939823e+00
747,1,1.52698931366349058e+01,1,4.54429822000000001e+02,7.93597535841868496e+00,1.26626024268735407e+01,1.23685668188465547e-01,1.90814182030383961e+01,4.27701160140435377e+00
779,1,5.12228301063651799e+01,0,4.60808771999999976e+02,7.76218064452344247e+00,1.30316272500252630e+01,1.03653551824982648e-01,1.83185114825881818e+01,3.51410488095413953e+00
811,1,7.78790248179552549e+01,0,4.67059227000000021e+02,7.73411761680069354e+00,1.32286753670555957e+01,1.80381761791988421e-01,1.97366342069208542e+01,4.93222760528681192e+00
843,1,1.59780636000066742e+01,1,4.87237894999999980e+02,8.04221544932976684e+00,1.24636782801978185e+01,1.27043035795844250e-01,1.92469617923200289e+01,4.44255519068598659e+00
875,1,2.56774325336572176e+01,0,4.93710427999999979e+02,8.02805973392262828e+00,1.23895620951622440e+01,1.08297141192147922e-01,1.89388252888525841e+01,4.13441868721854178e+00
907,1,4.56553761418420905e+01,0,5.00006464999999992e+02,7.71502053695636292e+00,1.30788103555704112e+01,1.76612937124750485e-01,1.97359661787212630e+01,4.93155957708722070e+00
939,1,8.09295264458550321e+01,0,5.06347925999999973e+02,7.73271026182184151e+00,1.31331522030130738e+01,1.21455323369866738e-01,1.86932646239419071e+01,3.88885802230786481e+00
971,1,1.81128955123250108e+01,0,5.12739361000000031e+02,7.78085519298952466e+00,1.29488110029002375e+01,1.01748630187334044e-01,1.83273939582857999e+01,3.52298735665175755e+00
1003,1,3.99320178435616668e+01,0,5.19035058000000049e+02,8.06719300044412968e+00,1.23206891998020449e+01,1.74727025762042354e-01,1.97340963999766785e+01,4.92968979834263621e+00
1035,1,2.24107547962086464e+01,1,5.48509693999999968e+02,7.98556920765682943e+00,1.26436770667060099e+01,1.20896664646772817e-01,1.93454647340495214e+01,4.54105813241547907e+00
1067,1,4.39700287219788066e+00,0,5.54971072000000049e+02,7.72043943423238677e+00,1.30300654261563746e+01,9.60938001933201169e-02,1.78444615338178316e+01,3.04005493218378930e+00
1099,1,2.70642950049239772e+01,0,5.61267407000000048e+02,7.63004815035278927e+00,1.32087436455176199e+01,1.71190768761427081e-01,1.97360903197572100e+01,4.93168371812316764e+00
1131,1,3.31217914886064193e+01,1,5.90990159999999946e+02,8.07645314048767382e+00,1.24255793632553146e+01,1.22946556534370685e-01,1.93991939817032986e+01,4.59478738006925624e+00
1163,1,1.10861194082317063e+01,1,6.11314516000000026e+02,8.13807121448756021e+00,1.21749366790693294e+01,1.10037630711002171e-01,1.89999729244737878e+01,4.19556632283974551e+00
1195,1,1.11834005987627449e+00,1,6.31488696000000004e+02,7.85355874359749606e+00,1.27107793231109767e+01,1.70104872712821931e-01,1.97348722863963602e+01,4.93046568476231784e+00
1227,1,2.95178618202649972e+01,1,6.51774344000000042e+02,7.85317939835346301e+00,1.27937826152572871e+01,1.19972349776389417e-01,1.87532367718161304e+01,3.94883017018208804e+00
1259,1,3.46355587660438360e+01,1,6.81414949999999976e+02,7.97645453876175203e+00,1.26542411792091318e+01,1.06762462578637862e-01,1.91505573772506104e+01,4.34615077561656804e+00
1291,1,8.40368541390751034e+00,0,6.87771363999999949e+02,8.06035245242471099e+00,1.22452387813654564e+01,1.61081668609558221e-01,1.97334700788940047e+01,4.92906347725996241e+00
1323,1,1.31767029713660406e+01,1,7.17199537999999961e+02,8.07096276054177686e+00,1.23928875778737666e+01,1.17097252068617444e-01,1.93692727735276655e+01,4.56486617189362320e+00
1355,1,9.72791740788489534e+00,1,7.37380228999999986e+02,7.94887458219121523e+00,1.25306217589894029e+01,1.03538499551178886e-01,1.85222728970750765e+01,3.71786629544103420e+00
1387,1,4.03700309353543929e+00,0,7.43687495000000013e+02,7.77876088397145971e+00,1.27435798539347083e+01,1.62108406856702414e-01,1.97347001258707451e+01,4.93029352423670275e+00
1419,1,2.92697010375416831e+01,1,7.73418174000000022e+02,8.15349251274496822e+00,1.21982213360509117e+01,1.20090848851791054e-01,1.93987654676412866e+01,4.59435886600724430e+00
1451,1,2.39183291527628406e+01,1,7.93595392999999945e+02,8.23534321750632081e+00,1.19478306416268776e+01,1.09824418359291021e-01,1.90984862945599794e+01,4.29407969292593705e+00
1483,1,1.47067181608741961e+01,0,7.99937879999999950e+02,7.94857970889079191e+00,1.23522144247493024e+01,1.60481176875883785e-01,1.97337276877791936e+01,4.92932108614515130e+00
1515,1,1.49498289109528102e+01,0,8.06325012000000015e+02,7.89964504098754716e+00,1.25135826216854884e+01,1.11558939492440057e-01,1.86369984952312748e+01,3.83259189359723251e+00
1547,1,4.62607479370315318e+01,1,8.36009708000000046e+02,8.10493952236347326e+00,1.23150894987355084e+01,1.06955661784121914e-01,1.92757578914849894e+01,4.47135128985094710e+00
1579,1,2.74238556997453742e+01,0,8.42334352999999965e+02,8.19694149108952175e+00,1.19467182302723032e+01,1.54752413008119705e-01,1.97328611648293588e+01,4.92845456319531650e+00
1611,1,3.96353646355580480e+00,1,8.62533831999999961e+02,8.16720518870795509e+00,1.20278879391362317e+01,1.16524249631561633e-01,1.92834501690047304e+01,4.47904356737068809e+00
1643,1,2.46344041791655641e+01,0,8.68990519999999947e+02,8.00631996590026951e+00,1.22755861877752643e+01,9.88591152237597304e-02,1.86133421656963982e+01,3.80893556406235589e+00
1675,1,6.65892200372136500e+01,0,8.75435897999999952e+02,8.07169492140873857e+00,1.21241389192369375e+01,1.61681697027388382e-01,1.97335705848831573e+01,4.92916398324911498e+00
1707,1,2.61078580131862701e+01,1,8.95629330999999979e+02,8.25207597183492858e+00,1.18706262966102809e+01,1.20182395334050354e-01,1.92820237818303397e+01,4.47761718019629740e+00
1739,1,2.15407714656441200e+01,1,9.15851273999999989e+02,8.27766516878735104e+00,1.18984316395921894e+01,1.09035530335786973e-01,1.92769482556652783e+01,4.47254165403123594e+00
1771,1,8.40981391354388208e+00,0,9.22202558999999951e+02,8.06036116570795613e+00,1.22452291836035361e+01,1.61081668609558193e-01,1.97334700788940047e+01,4.92906347725996241e+00
1803,1,8.17422010610081529e+00,0,9.28576357000000030e+02,8.02337367535528756e+00,1.23946223165475171e+01,1.22128479657945793e-01,1.92934314699082989e+01,4.48902486827425662e+00
1835,1,1.10781877541861355e+01,1,9.48723137999999949e+02,8.13807893892977674e+00,1.21749373296227450e+01,1.10037630711002171e-01,1.89999729244737843e+01,4.19556632283974196e+00
1867,1,5.01702587130406883e+01,0,9.55080297999999971e+02,8.30506463686150553e+00,1.17463125336219321e+01,1.60405419155042445e-01,1.97326240194344784e+01,4.92821741780043610e+00
1899,1,2.92624144789196698e+01,1,9.84454005000000052e+02,8.15349242340731273e+00,1.21982214112633383e+01,1.20090848851791068e-01,1.93987654676412902e+01,4.59435886600724785e+00
1931,1,1.09817410964927475e+00,1,1.00890556200000003e+03,8.08300466200518741e+00,1.24418115650618102e+01,1.11521695339810878e-01,1.89729657782516199e+01,4.16855917661757758e+00
1963,1,3.44848886968529911e+00,0,1.01511863400000004e+03,7.90743266200591322e+00,1.25688320459032443e+01,1.68030186099243500e-01,1.97342751706040005e+01,4.92986856896995818e+00
1995,1,3.20094598940097868e+01,1,1.04442433299999993e+03,8.19943678018115385e+00,1.21077944394182122e+01,1.18239709973781568e-01,1.94739559378741625e+01,4.66954933624012014e+00
2027,1,9.90515225739481764e+00,1,1.06443518700000004e+03,8.16183599225113987e+00,1.20715440743156499e+01,1.06005941582445445e-01,1.91209767718089445e+01,4.31657017017490219e+00
2059,1,3.94037115398368272e+01,1,1.09403071000000000e+03,8.02659628620641463e+00,1.25428577498048313e+01,1.68072248808873725e-01,1.97343368382222337e+01,4.92993023658819141e+00
2091,1,1.07521046275223462e+01,1,1.11414946499999996e+03,7.93806957626742804e+00,1.26647693481437731e+01,1.24496425568941901e-01,1.91130941383996173e+01,4.30868753676557503e+00
2123,1,3.74353092031428147e+01,1,1.14354007099999990e+03,8.03743968336717884e+00,1.24888968402899341e+01,1.07058958365618045e-01,1.91700546196259509e+01,4.36564801799190860e+00
2155,1,4.40593549243563913e+01,0,1.14987142199999994e+03,8.14995451837089568e+00,1.19809755693886366e+01,1.59814607375092649e-01,1.97330314200643322e+01,4.92862481843028988e+00
2187,1,2.63352139225489879e+01,1,1.17910018599999989e+03,8.02578137719620877e+00,1.24642894946629355e+01,1.17868823849170953e-01,1.92979618338957195e+01,4.49355523226167719e+00
2219,1,1.67577966761676578e+00,1,1.20379004299999997e+03,7.94708511019771890e+00,1.27557456298787724e+01,1.09366096552728997e-01,1.85808283448572702e+01,3.77642174322322788e+00
2251,1,1.73126413787882321e+01,1,1.22364397099999996e+03,7.81371698939961590e+00,1.28762304561496297e+01,1.74922220965769037e-01,1.97354741623341248e+01,4.93106756070008245e+00
2283,1,3.40983588562935580e+01,1,1.25291746499999999e+03,8.10199656880485897e+00,1.22987596726596689e+01,1.17657812253758487e-01,1.94044345059131729e+01,4.60002790427913055e+00
2315,1,9.09175795258835961e+00,0,1.25934809599999994e+03,7.99984092351925025e+00,1.23139851570634988e+01,9.92729212707705588e-02,1.87721728740703355e+01,3.96776627243629321e+00
2347,1,2.37792497399549490e+01,1,1.27938790399999993e+03,7.81430771979693528e+00,1.28368901167274121e+01,1.71746604787609947e-01,1.97354020680284101e+01,4.93099546639436781e+00
2379,1,2.83967267814870432e+01,0,1.28578673299999991e+03,7.70092559294373835e+00,1.31332303223607969e+01,1.16494722766197392e-01,1.84677358357791199e+01,3.66332923414507761e+00
2411,1,1.03639747758254970e+01,1,1.30603173999999990e+03,7.88097630068352917e+00,1.27123706774514869e+01,1.03711802591078289e-01,1.84189949131353039e+01,3.61458831150126159e+00
2443,1,6.96310489621337894e+01,0,1.31239250500000003e+03,8.07765846053596626e+00,1.21119098608517248e+01,1.63987602565635104e-01,1.97335726261674473e+01,4.92916602453340502e+00
2475,1,2.93906922274932256e+01,1,1.33261049600000001e+03,7.93408943064244543e+00,1.25796274852220815e+01,1.19468531948985837e-01,1.88587205679190859e+01,4.05431396628504359e+00
2507,1,4.89403159509183254e+01,0,1.33910840600000006e+03,7.75394315123852174e+00,1.30324675780936463e+01,1.01974925497026192e-01,1.82182857136740068e+01,3.41387911203996453e+00
2539,1,8.05293414606297375e+01,0,1.34541792299999997e+03,7.72336310922458047e+00,1.32195223774174710e+01,1.77867682776077063e-01,1.97365757387783702e+01,4.93216913714432792e+00
2571,1,7.38363140999300782e+00,0,1.35186297800000011e+03,7.90210737125201934e+00,1.25220577457022237e+01,1.12669517403224645e-01,1.87119970357926384e+01,3.90759043415859608e+00
2603,1,5.57792490057504935e+01,0,1.35830804600000010e+03,8.02253604440702084e+00,1.22766746269620928e+01,1.02859993815445888e-01,1.87930699091274853e+01,3.98866330749344300e+00
2635,1,5.46618191450831432e+01,0,1.36460082899999998e+03,7.70112432006346204e+00,1.30260242772141375e+01,1.72129985067188934e-01,1.97358416090958215e+01,4.93143500746177921e+00
2667,1,8.09228122162301560e+01,0,1.37095626399999992e+03,7.73271054079784914e+00,1.31331517594048321e+01,1.21455323369866752e-01,1.86932646239419320e+01,3.88885802230788968e+00
2699,1,1.53200356548610301e+01,0,1.37738225899999998e+03,7.77082758513484340e+00,1.29310613884239167e+01,9.86967254143363837e-02,1.80936031112155611e+01,3.28919650958151877e+00
2731,1,9.33706525438113459e+01,0,1.38367239500000005e+03,8.08645428592072690e+00,1.21191103246221701e+01,1.67738276358560617e-01,1.97338400256411504e+01,4.92943342400710804e+00
2763,1,3.66890483867336883e+01,1,1.41312668499999995e+03,7.99094698867991138e+00,1.25693928982774441e+01,1.18754981787525415e-01,1.93326695324526057e+01,4.52826293081856335e+00
2795,1,4.38102099914414111e+00,0,1.41946151499999996e+03,7.72044035440970067e+00,1.30300641283770773e+01,9.60938001933201169e-02,1.78444615338178281e+01,3.04005493218378575e+00
2827,1,2.70670638784972013e+01,0,1.42562592100000006e+03,7.63005405736169262e+00,1.32087362362501395e+01,1.71190768761427081e-01,1.97360903197572100e+01,4.93168371812316764e+00
2859,1,1.02375038150160478e+01,1,1.44569294700000000e+03,8.01346148302086725e+00,1.23197439882962065e+01,1.17095013106898529e-01,1.89143162796697410e+01,4.10990967803569873e+00
2891,1,3.32163186199584715e+00,0,1.45211459500000001e+03,8.01695400050498996e+00,1.22342808030091650e+01,9.70348121770177319e-02,1.85582389491663022e+01,3.75383234753225992e+00
2923,1,1.12152783575687209e+00,1,1.47208610100000010e+03,7.85356707952946831e+00,1.27107780454309864e+01,1.70104872712821958e-01,1.97348722863963602e+01,4.93046568476231784e+00
