box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
7,1,4.63958186417399432e+01,0,2.20022410000000015e+01,8.29073859560582882e+00,1.17711911843433139e+01,1.53844302257184762e-01,1.97326213767333059e+01,4.92821477509926353e+00
39,1,2.60921148953049595e+01,1,4.40419020000000003e+01,8.14628032311325967e+00,1.20452676887290711e+01,1.18736287784797154e-01,1.91838247099115300e+01,4.37941810827748768e+00
71,1,4.87693176574148595e+01,0,5.06599250000000012e+01,8.02549665852475336e+00,1.22846436079744752e+01,1.04386290630683609e-01,1.88488280266136883e+01,4.04442142497964596e+00
103,1,5.17701530450014431e+01,0,5.71346709999999973e+01,8.09945927367065188e+00,1.20651281104948485e+01,1.61162735332651408e-01,1.97332918404898798e+01,4.92888523885583751e+00
135,1,1.95709528459229780e+01,1,7.75930209999999931e+01,8.29734337321055548e+00,1.18424855500839090e+01,1.19192067920508141e-01,1.94234077836723706e+01,4.61900118203832832e+00
167,1,4.02476597036879014e+01,1,1.07851054000000005e+02,8.19101861288721089e+00,1.21435005234711078e+01,1.07711554936413545e-01,1.93557666447215198e+01,4.55136004308747744e+00
199,1,3.41205387082570866e+01,0,1.14314682000000005e+02,7.91714105025410309e+00,1.24285109318594156e+01,1.61171071095479651e-01,1.97340766176705209e+01,4.92967001603647859e+00
231,1,1.81329743582254821e+00,1,1.39500238999999993e+02,8.08012915079470062e+00,1.23436471943547872e+01,1.19591020278984619e-01,1.90969407586904367e+01,4.29253415705639441e+00
263,1,2.23705073417521305e+00,1,1.60043260000000004e+02,8.09048375492207938e+00,1.21791625522517926e+01,1.04397519489203672e-01,1.87853811896154177e+01,3.98097458798137538e+00
295,1,1.19667215496755546e+01,0,1.66436734999999999e+02,8.11493276663597207e+00,1.21139727613358481e+01,1.57055688987672248e-01,1.97331500340896646e+01,4.92874343245562230e+00
327,1,2.63461623971829830e+01,1,1.96012068999999997e+02,8.02578032627926596e+00,1.24642907061250980e+01,1.17868823849170953e-01,1.92979618338957231e+01,4.49355523226168074e+00
359,1,7.81346542091501561e+00,0,2.02460723000000002e+02,7.83862007945847683e+00,1.27419055922381155e+01,9.84938477015772917e-02,1.82270354820704661e+01,3.42262888043642377e+00
391,1,1.01571260002803143e+01,1,2.22714385999999990e+02,7.95200383224675367e+00,1.24759681177236939e+01,1.67617133160493009e-01,1.97342648290356308e+01,4.92985822740158852e+00
423,1,3.12899035059004831e+01,1,2.52483752000000010e+02,8.21402111451609329e+00,1.21075920537333239e+01,1.20535369433228123e-01,1.94970011137757844e+01,4.69259451214174206e+00
455,1,3.20221862823906207e+01,1,2.82229313999999988e+02,8.09973438871798201e+00,1.23793995500142433e+01,1.08529416980517546e-01,1.92792106905249412e+01,4.47480408889089887e+00
487,1,2.37742553304448236e+01,1,3.02434730999999999e+02,7.81430780130675728e+00,1.28368911694135388e+01,1.71746604787609947e-01,1.97354020680284101e+01,4.93099546639436781e+00
519,1,3.36057356663278739e+01,1,3.32269928999999991e+02,7.91725884969975802e+00,1.27758057734232864e+01,1.19114648967564116e-01,1.92838395290199358e+01,4.47943292738589349e+00
551,1,3.74439606865026136e+01,1,3.63339714000000015e+02,8.03743956713175578e+00,1.24888970340616687e+01,1.07058958365618045e-01,1.91700546196259509e+01,4.36564801799190860e+00
583,1,1.92681770017980654e+01,0,3.69886712999999986e+02,8.04375481930873981e+00,1.23179904589055909e+01,1.67004010674557862e-01,1.97337980424346959e+01,4.92939144080065361e+00
