box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
50,1,2.34160956915401641e+01,0,2.70871449999999996e+01,8.00631996590026951e+00,1.22755861877752626e+01,9.88591152237597581e-02,1.86133421656964089e+01,3.80893556406236655e+00
110,1,9.25639068266863063e+00,1,6.88121060000000000e+01,8.16183922713307552e+00,1.20715438496305989e+01,1.06005941582445445e-01,1.91209767718089445e+01,4.31657017017490219e+00
170,1,1.46127220431817761e+00,1,1.10386331999999996e+02,8.09048375492207938e+00,1.21791625522517908e+01,1.04397519489203700e-01,1.87853811896154106e+01,3.98097458798136827e+00
230,1,1.40891940399756237e+01,1,1.51913830999999988e+02,8.03044681614263034e+00,1.23534862384624269e+01,1.06051062131767126e-01,1.88518846783287017e+01,4.04747807669465942e+00
290,1,1.16082183786432545e+01,1,1.93443831999999986e+02,8.17553626866807015e+00,1.20728099126570481e+01,1.09107015476851116e-01,1.89999324692770344e+01,4.19552586764299207e+00
350,1,1.54024890772726337e+01,0,2.06721974999999986e+02,7.83607118528719315e+00,1.27326641796912323e+01,9.71568777878266954e-02,1.81460089481609330e+01,3.34160234652689070e+00
410,1,3.15094482919892691e+01,1,2.67260936000000015e+02,8.13826866172972530e+00,1.22771380990939889e+01,1.07553067330062868e-01,1.93050678528833330e+01,4.50066125124929073e+00
470,1,4.31482488554693333e+01,1,3.27978868999999975e+02,7.98006664970203694e+00,1.26233159169699256e+01,1.06687505327648785e-01,1.91193617386594177e+01,4.31495513702537536e+00
530,1,3.45621623750004403e+01,1,3.88540151999999978e+02,7.97645453876175292e+00,1.26542411792091301e+01,1.06762462578637890e-01,1.91505573772506104e+01,4.34615077561656804e+00
590,1,8.08427389443439992e+00,1,4.30034455999999977e+02,8.03616409742631710e+00,1.24167531562831090e+01,1.08786135858672334e-01,1.88371340116340029e+01,4.03272740999996060e+00
650,1,4.87012161229357687e+01,0,4.43252072999999996e+02,7.75394763036652623e+00,1.30324625113185792e+01,1.01974925497026220e-01,1.82182857136740175e+01,3.41387911203997518e+00
710,1,1.25912674870050516e+01,1,4.84741589999999974e+02,8.12291816937963596e+00,1.22713340122624306e+01,1.13172145457592688e-01,1.91357052487158477e+01,4.33129864708180534e+00
770,1,5.57961669381002139e+01,0,4.97937731999999983e+02,7.76109091994404210e+00,1.30258402734942500e+01,1.02865923941120929e-01,1.82667070726904477e+01,3.46230047105640537e+00
830,1,4.35780013365474872e+00,0,5.11140629999999987e+02,7.84420477992202159e+00,1.27939788059828867e+01,1.02600292413224187e-01,1.84961500331360611e+01,3.69174343150201878e+00
890,1,4.35780013365476293e+00,0,5.24410082999999986e+02,7.84420477992202159e+00,1.27939788059828867e+01,1.02600292413224187e-01,1.84961500331360646e+01,3.69174343150202233e+00
950,1,5.57961669381008178e+01,0,5.37593710999999985e+02,7.76109091994404299e+00,1.30258402734942482e+01,1.02865923941120929e-01,1.82667070726904441e+01,3.46230047105640182e+00
1010,1,1.25912674870050978e+01,1,5.79088889999999992e+02,8.12291816937963596e+00,1.22713340122624306e+01,1.13172145457592688e-01,1.91357052487158441e+01,4.33129864708180179e+00
1070,1,4.87012161229365077e+01,0,5.92286369000000036e+02,7.75394763036652712e+00,1.30324625113185775e+01,1.01974925497026220e-01,1.82182857136740211e+01,3.41387911203997874e+00
1130,1,8.08427389443498612e+00,1,6.33746566000000030e+02,8.03616409742631888e+00,1.24167531562831108e+01,1.08786135858672334e-01,1.88371340116340100e+01,4.03272740999996770e+00
1190,1,3.45621623750004403e+01,1,6.94286666999999966e+02,7.97645453876175292e+00,1.26542411792091301e+01,1.06762462578637890e-01,1.91505573772506104e+01,4.34615077561656804e+00
1250,1,4.31482488554692978e+01,1,7.54892444999999952e+02,7.98006664970203872e+00,1.26233159169699238e+01,1.06687505327648785e-01,1.91193617386594177e+01,4.31495513702537536e+00
1310,1,3.15094482919894325e+01,1,8.14878708999999958e+02,8.13826866172972530e+00,1.22771380990939871e+01,1.07553067330062868e-01,1.93050678528833330e+01,4.50066125124929073e+00
