box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
21,1,1.54311545642947188e+01,1,3.18454030000000010e+01,8.24867945147842363e+00,1.18916851892167568e+01,1.29748091052549114e-01,1.95234639561776930e+01,4.71905735454365072e+00
53,1,4.05569524934211429e+01,0,3.84595750000000010e+01,8.04013985437907053e+00,1.21603521296690325e+01,1.43982008052356864e-01,1.96491089211674002e+01,4.84470231953335784e+00
85,1,2.86425624181180822e+01,0,4.50478779999999972e+01,8.01500873817395387e+00,1.23295255702174469e+01,9.03094535679104804e-02,1.86705014288983051e+01,3.86609482726426279e+00
117,1,2.34115607425991179e+01,1,6.54495189999999951e+01,8.20557266879986535e+00,1.19311899139579669e+01,1.32378543426057899e-01,1.94246806195613395e+01,4.62027401792729719e+00
149,1,1.00289281028258657e+01,0,7.19452030000000065e+01,8.17848652300908263e+00,1.19566894571758766e+01,1.42518753550847005e-01,1.96710082732197975e+01,4.86660167158575518e+00
181,1,3.44682998825613609e+01,1,9.24955630000000042e+01,8.07274752158954101e+00,1.22806645535607828e+01,9.53531216233414469e-02,1.86223774222720593e+01,3.81797082063801696e+00
213,1,1.03056452554036184e+01,0,9.89224490000000003e+01,7.89421421116960698e+00,1.25069474046662954e+01,1.27978453557497651e-01,1.92170982855089960e+01,4.41269168387495370e+00
245,1,4.44685476679941090e+01,1,1.28022671000000003e+02,8.10489990814290628e+00,1.22550822565446698e+01,1.47242982079617696e-01,1.97259607533094616e+01,4.92155415167541932e+00
277,1,1.65700911191542772e+01,1,1.47986974000000004e+02,8.20494457840600333e+00,1.20694662098106829e+01,9.92963855849169352e-02,1.90666676563478283e+01,4.26226105471378602e+00
309,1,1.79032099915342648e+01,1,1.76957974000000007e+02,8.14229979216762700e+00,1.22348425452095384e+01,1.31315060360400249e-01,1.95840013810428424e+01,4.77959477940880006e+00
341,1,4.49957685959108815e+01,1,2.05976630000000000e+02,7.97261591354444121e+00,1.25713833258717997e+01,1.51316849927988273e-01,1.96967327582629359e+01,4.89232615662889359e+00
373,1,3.15715873224184733e+01,1,2.25983510999999993e+02,7.99246205601327109e+00,1.25333490287661515e+01,9.60308903337915853e-02,1.85690352836148271e+01,3.76462868198078482e+00
405,1,1.68666966176223880e+01,1,2.55004374000000013e+02,8.07874144560448926e+00,1.23378239394180191e+01,1.32593957247485905e-01,1.94996365419785533e+01,4.69522994034451102e+00
437,1,6.93854524690318542e+00,1,2.74820894000000010e+02,8.16198786672944010e+00,1.21265530132381816e+01,1.52321389095999155e-01,1.96577908410178672e+01,4.85338423938382491e+00
469,1,2.56458032663627620e+01,1,2.94791061000000013e+02,7.95826040964920711e+00,1.25882648626183862e+01,9.38680520340434421e-02,1.83975389929215964e+01,3.59313239128755413e+00
501,1,1.73160648183732846e+01,1,3.14638243999999986e+02,7.81938909235474888e+00,1.28389741701475106e+01,1.36164802937241064e-01,1.92208352938589790e+01,4.41642869222493673e+00
533,1,1.59558445920915517e+01,1,3.44122001000000012e+02,7.92734297154447631e+00,1.27201369264849866e+01,1.49169340490209912e-01,1.96833628301526105e+01,4.87895622851856814e+00
565,1,1.54221346493329250e+01,1,3.64177231000000006e+02,8.13678688618635171e+00,1.22433835017703743e+01,1.00811856580110881e-01,1.89816134804231851e+01,4.17720687878914276e+00
597,1,2.33947120218333673e+01,1,3.93342102000000011e+02,8.06846385491709484e+00,1.24500158267928640e+01,1.36813968956707138e-01,1.95758844238027265e+01,4.77147782216868421e+00
629,1,7.13708008238848635e+00,1,4.13178384999999992e+02,7.74242413988877587e+00,1.30079247196052297e+01,1.54661074803380566e-01,1.95027153961396778e+01,4.69830879450563543e+00
661,1,3.57297703792194952e+01,0,4.19556136999999978e+02,7.79442883057837399e+00,1.29404572719130595e+01,8.82575331751793701e-02,1.80588696882003887e+01,3.25446308656634642e+00
693,1,1.83716719721365180e+01,1,4.48891911999999991e+02,7.97116438315529763e+00,1.26497544976947580e+01,1.35868302411038755e-01,1.95017860888639589e+01,4.69737948722991661e+00
725,1,2.14900300720531483e+01,0,4.55200011000000018e+02,8.04270950409670604e+00,1.23480419176536760e+01,1.55113475087556130e-01,1.97308217372786636e+01,4.92641513564462130e+00
