box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
43,1,4.67876116777559190e+01,0,2.42707520000000017e+01,8.08922764314688969e+00,1.20843149226789386e+01,1.57360630942143254e-01,1.97332880734386009e+01,4.92888147180455860e+00
103,1,5.08902981828413843e+01,0,3.77538410000000013e+01,8.09945927367065188e+00,1.20651281104948485e+01,1.61162735332651408e-01,1.97332918404898798e+01,4.92888523885583751e+00
163,1,1.23243117680889185e+01,0,5.09456330000000008e+01,8.09418351066030795e+00,1.21093015631069836e+01,1.54127209750600846e-01,1.97330985086792481e+01,4.92869190704520577e+00
223,1,7.19791341399473481e+01,0,6.39489889999999974e+01,7.93988608165675558e+00,1.24183559770337943e+01,1.68050777133805368e-01,1.97343974480741338e+01,4.92999084644009145e+00
283,1,3.08930635390506261e+01,0,7.69877309999999966e+01,8.21016728378387661e+00,1.19224022185456136e+01,1.60696970598728478e-01,1.97328649038414774e+01,4.92845830220743508e+00
343,1,2.55133964427694337e+00,0,8.94862360000000052e+01,7.77876088397145971e+00,1.27435798539347065e+01,1.62108406856702414e-01,1.97347001258707451e+01,4.93029352423670275e+00
403,1,7.02206683331409565e+00,1,1.21859474000000006e+02,8.02812107050322155e+00,1.23327408543997930e+01,1.66591468582522328e-01,1.97338384223417975e+01,4.92943182070775521e+00
463,1,3.93289792607174036e+01,1,1.55094677999999988e+02,8.02659628620641463e+00,1.25428595470561266e+01,1.68072248808873725e-01,1.97343368382222337e+01,4.92993023658819141e+00
523,1,2.44854929760472757e+01,1,1.94190641999999997e+02,7.81405486734599108e+00,1.28325547992154654e+01,1.73071856061532775e-01,1.97354032757387863e+01,4.93099667410474396e+00
583,1,1.90224963667757656e+01,0,2.07213612000000012e+02,8.04375481930873981e+00,1.23179904589055909e+01,1.67004010674557862e-01,1.97337980424346959e+01,4.92939144080065361e+00
643,1,7.97979199750761978e+01,0,2.20131824999999992e+02,7.72140952129627234e+00,1.32217117482372810e+01,1.77613182534940406e-01,1.97365769969349181e+01,4.93217039530087575e+00
703,1,3.02104240736354157e+00,0,2.33220378000000011e+02,7.90742917323761318e+00,1.25688366419370645e+01,1.68030186099243500e-01,1.97342751706040005e+01,4.92986856896995818e+00
763,1,4.50465276255500626e+01,0,2.43733699999999999e+02,7.71848747349267938e+00,1.30817314499178039e+01,1.76211312041197804e-01,1.97359647194361436e+01,4.93155811780210129e+00
823,1,4.54832749988760057e+01,0,2.56786375000000021e+02,7.71502053695636292e+00,1.30788103555704112e+01,1.76612937124750485e-01,1.97359661787212630e+01,4.93155957708722070e+00
883,1,3.29110671571450695e+01,0,2.69912078000000008e+02,7.93570123168977570e+00,1.25795396950272256e+01,1.74676386807217116e-01,1.97346284887620271e+01,4.93022188712798481e+00
943,1,1.17517125198790808e+02,0,2.82630958000000021e+02,7.78575084014793362e+00,1.32576264761075855e+01,1.86381973474612883e-01,1.97371394499847632e+01,4.93273284835072090e+00
1003,1,3.98169994839341328e+01,0,2.94346923000000004e+02,8.06719300044412968e+00,1.23206891998020449e+01,1.74727025762042354e-01,1.97340963999766785e+01,4.92968979834263621e+00
1063,1,2.76541406780710446e+01,0,3.02873041000000001e+02,7.63000464699777670e+00,1.32036102674310438e+01,1.72104030958495829e-01,1.97360903710521463e+01,4.93168376941810394e+00
1123,1,1.09674961894050469e+01,1,3.27041769999999985e+02,7.91140197882211993e+00,1.26749688073320694e+01,1.71993645265088924e-01,1.97348399356714737e+01,4.93043333403743134e+00
1183,1,1.77045612573569855e+00,1,3.53345705000000009e+02,7.94428614012788614e+00,1.25318635852381774e+01,1.69097116204670661e-01,1.97343409923794155e+01,4.92993439074537321e+00
