box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
22,1,8.25947007801042332e+00,1,3.15476729999999996e+01,8.22517922100708176e+00,1.19426948833763422e+01,1.17222171100131251e-01,1.93456554207165894e+01,4.54124881908254707e+00
54,1,6.96260105404945904e+01,0,3.80634239999999977e+01,8.07764004205400887e+00,1.21119294170627079e+01,1.63987602565635104e-01,1.97335726261674473e+01,4.92916602453340502e+00
86,1,9.11624886742375651e+00,0,4.45156559999999999e+01,7.99985082826190830e+00,1.23139745129974383e+01,9.92729212707705588e-02,1.87721728740703391e+01,3.96776627243629676e+00
118,1,2.15827312005120042e+01,1,6.54054450000000003e+01,8.18882795797139451e+00,1.19670348446696284e+01,1.18713544379621741e-01,1.92135073405252363e+01,4.40910073889119403e+00
150,1,3.13456180059334812e+01,0,7.23443790000000035e+01,8.21016728378387661e+00,1.19224022185456136e+01,1.60696970598728478e-01,1.97328649038414774e+01,4.92845830220743508e+00
182,1,6.66402118822366418e+00,1,9.52878699999999981e+01,8.04751549130686783e+00,1.22683435125264193e+01,1.03949154713443459e-01,1.87078230037999198e+01,3.90341640216587749e+00
214,1,7.40283325724517027e+00,0,1.02370655999999997e+02,7.90210612758159137e+00,1.25220579640976712e+01,1.12669517403224673e-01,1.87119970357926491e+01,3.90759043415860674e+00
246,1,9.53866292095609936e+00,0,1.09030749999999998e+02,7.93948408611503265e+00,1.23725654266421135e+01,1.56934914380512130e-01,1.97337234026493391e+01,4.92931680101529679e+00
278,1,2.32357664422293908e+00,1,1.28961521000000005e+02,8.20811353193994542e+00,1.20278889973761132e+01,1.07608038834990094e-01,1.91923776835737385e+01,4.38797108193969621e+00
310,1,1.96636172845611874e+01,1,1.60097462000000007e+02,8.13875556158924418e+00,1.22578787821092199e+01,1.18183551164359649e-01,1.94296986520532577e+01,4.62529205041921543e+00
342,1,7.46200227088429813e+00,0,1.66793893999999995e+02,7.78116703780722396e+00,1.27326321051495022e+01,1.64001746283989641e-01,1.97347021541566434e+01,4.93029555252260110e+00
374,1,2.98857844428393093e+00,1,1.92013251999999994e+02,8.01013331860205824e+00,1.25528617126391744e+01,1.07764434838349438e-01,1.86470610605359681e+01,3.84265445890192581e+00
406,1,2.28611720204400619e+01,1,2.21676101999999986e+02,8.08245251983566959e+00,1.23401939404281151e+01,1.18212229500419944e-01,1.93353511391746338e+01,4.53094453754059145e+00
438,1,1.15431119445855259e+01,0,2.28180697000000009e+02,8.06963293095968481e+00,1.22262930450991671e+01,1.64890440231520718e-01,1.97334788602502975e+01,4.92907225861625520e+00
470,1,4.32280559773625868e+01,1,2.58164732000000015e+02,7.98006664970203694e+00,1.26233159169699256e+01,1.06687505327648785e-01,1.91193617386594177e+01,4.31495513702537536e+00
502,1,2.42103184463621659e+01,1,2.77957593999999972e+02,7.85496097292336426e+00,1.27954566492790622e+01,1.20755932660623580e-01,1.88125396648528636e+01,4.00813306321882123e+00
534,1,2.23834423527910786e+00,1,3.03033982999999978e+02,7.85268578878296530e+00,1.27185574834549531e+01,1.67962650792614798e-01,1.97348685450381254e+01,4.93046194340408306e+00
566,1,4.08269105275923181e+01,1,3.32625637999999981e+02,8.17451284225980679e+00,1.22246441777826469e+01,1.11410181421917109e-01,1.93646305349972430e+01,4.56022393336320064e+00
598,1,2.86393636040659203e+01,1,3.61617282999999986e+02,8.07430744359578867e+00,1.24477026981505219e+01,1.22745694178662587e-01,1.94198833877452266e+01,4.61547678611118428e+00
630,1,2.81504917858660164e+01,0,3.67742586000000017e+02,7.63000464699777581e+00,1.32036102674310438e+01,1.72104030958495829e-01,1.97360903710521463e+01,4.93168376941810394e+00
662,1,2.71804408632068828e+01,1,3.87640258000000017e+02,7.85973656790798891e+00,1.28447039597395865e+01,1.07445668285521989e-01,1.85584483140231633e+01,3.75404171238912099e+00
694,1,2.75080839831469177e+01,1,4.16663752999999986e+02,7.98705459320284827e+00,1.26232597588482705e+01,1.20891190945437196e-01,1.93231206252629519e+01,4.51871402362890962e+00
726,1,4.02639805262844774e+01,0,4.22875031999999976e+02,8.06870230980725367e+00,1.23169518015124169e+01,1.75366500920182217e-01,1.97340979228736231e+01,4.92969132123958076e+00
758,1,2.46946771333584039e+01,0,4.29169068999999979e+02,7.77914734532778596e+00,1.29403082384240840e+01,1.00715533856421374e-01,1.82552137832716248e+01,3.45080718163758249e+00
790,1,7.87776528823158202e+01,0,4.35418157000000008e+02,7.73286565872342369e+00,1.31356061416542964e+01,1.21849630997880848e-01,1.87182663504366857e+01,3.91385974880264342e+00
822,1,4.52139439487674295e+01,0,4.41551045999999985e+02,7.71848747349267583e+00,1.30817314499178039e+01,1.76211312041197804e-01,1.97359647194361436e+01,4.93155811780210129e+00
854,1,1.98715201327497120e+01,0,4.47853875000000016e+02,8.03117148217798871e+00,1.23977470249630279e+01,1.09689195834809350e-01,1.90058701307935571e+01,4.20146352915951482e+00
886,1,1.96264086632575072e+01,1,4.67582892000000015e+02,8.03933542067786000e+00,1.24603051887648668e+01,1.26173370520061306e-01,1.92162332923530386e+01,4.41182669071899625e+00
918,1,7.78158499542703765e+01,0,4.73779787999999996e+02,7.73339955568637549e+00,1.32307347984680206e+01,1.80138639520867089e-01,1.97366344318245837e+01,4.93222783019054134e+00
950,1,5.59127951620341079e+01,0,4.80099155999999994e+02,7.76109091994404299e+00,1.30258402734942482e+01,1.02865923941120929e-01,1.82667070726904441e+01,3.46230047105640182e+00
982,1,1.07760006780047100e+01,1,5.00006003000000021e+02,7.93807172545575934e+00,1.26647684235923208e+01,1.24496425568941901e-01,1.91130941383996102e+01,4.30868753676556793e+00
1014,1,1.92681770017980938e+01,0,5.06234460000000013e+02,8.04375481930874159e+00,1.23179904589055909e+01,1.67004010674557862e-01,1.97337980424346959e+01,4.92939144080065361e+00
1046,1,1.68423655626719437e+00,1,5.30663568000000055e+02,7.94708642549089994e+00,1.27557442384268480e+01,1.09366096552728970e-01,1.85808283448572666e+01,3.77642174322322433e+00
1078,1,2.93463501817817729e+01,0,5.36907051000000024e+02,7.68929788846972251e+00,1.31287916944126444e+01,1.13874371959849327e-01,1.82558861753046351e+01,3.45147957367059277e+00
1110,1,1.73060594542635400e+01,1,5.56507846999999970e+02,7.81371247372177447e+00,1.28762276470799240e+01,1.74922220965769037e-01,1.97354741623341248e+01,4.93106756070008245e+00
1142,1,2.29063080578320779e+01,1,5.76287409000000025e+02,8.12810072421008378e+00,1.22441207461443451e+01,1.12906277106511660e-01,1.90509244085072993e+01,4.24651780687325697e+00
1174,1,2.50321740388178888e+01,1,6.05028191999999990e+02,8.10407314996691319e+00,1.23304631244740293e+01,1.20536200583394565e-01,1.93813585066464675e+01,4.57695190501242521e+00
1206,1,2.37742553304448805e+01,1,6.24496839000000023e+02,7.81430780130675728e+00,1.28368911694135388e+01,1.71746604787609947e-01,1.97354020680284101e+01,4.93099546639436781e+00
1238,1,1.03820606016227543e+01,1,6.44083743000000027e+02,7.88097723032718100e+00,1.27123728655143218e+01,1.03711802591078289e-01,1.84189949131352897e+01,3.61458831150124738e+00
1270,1,9.70463441497901513e+00,1,6.72703152000000046e+02,8.01612918533468033e+00,1.25429449468635958e+01,1.17836481424941006e-01,1.93366811239461249e+01,4.53227452231208261e+00
1302,1,1.19667215496755048e+01,0,6.78890050999999971e+02,8.11493276663597207e+00,1.21139727613358481e+01,1.57055688987672248e-01,1.97331500340896646e+01,4.92874343245562230e+00
1334,1,3.50919213033017741e+01,1,7.07630962999999952e+02,8.03404385708167545e+00,1.24944573397908005e+01,1.06338534069620932e-01,1.91978505633177363e+01,4.39344396168369400e+00
1366,1,2.94094616635234445e+01,1,7.27206652999999960e+02,7.93408443053709078e+00,1.25796316386629119e+01,1.19468531948985809e-01,1.88587205679190824e+01,4.05431396628504004e+00
1398,1,1.01571260002803641e+01,1,7.46921856000000048e+02,7.95200383224675456e+00,1.24759681177236939e+01,1.67617133160493009e-01,1.97342648290356308e+01,4.92985822740158852e+00
1430,1,1.20676536243882637e+01,1,7.66773993000000019e+02,8.17553626866807015e+00,1.20728099126570481e+01,1.09107015476851116e-01,1.89999324692770308e+01,4.19552586764298852e+00
1462,1,4.28336692521532640e+01,1,7.95562147999999979e+02,8.21852056654760865e+00,1.20393991924093573e+01,1.20472242853352562e-01,1.94430471964842759e+01,4.63864059485023361e+00
1494,1,3.41205387082574987e+01,0,8.01773165999999947e+02,7.91714105025410397e+00,1.24285109318594156e+01,1.61171071095479651e-01,1.97340766176705209e+01,4.92967001603647859e+00
1526,1,2.79408898649265396e+01,1,8.21555861000000050e+02,8.03467184522785161e+00,1.23280370503501402e+01,1.05617776712922162e-01,1.87398159401038491e+01,3.93540933846980678e+00
1558,1,2.87721845734079942e+01,1,8.50311675000000037e+02,8.14322972749718055e+00,1.22169385250169107e+01,1.17438826880207750e-01,1.94291359918015623e+01,4.62472939016751994e+00
1590,1,4.63958186417399361e+01,0,8.56519106999999963e+02,8.29073859560582882e+00,1.17711911843433139e+01,1.53844302257184762e-01,1.97326213767333059e+01,4.92821477509926353e+00
1622,1,1.96531417139990765e+01,1,8.76371171000000004e+02,8.13251447334432953e+00,1.21275899842174884e+01,1.06798299439012145e-01,1.90865951582671229e+01,4.28218855663308062e+00
1654,1,4.91690258655855033e+01,0,8.82667652999999973e+02,8.01930170851758284e+00,1.22485573177317235e+01,1.15147225010317517e-01,1.91273653469646874e+01,4.32295874533064506e+00
1686,1,5.17701530450015071e+01,0,8.88911782000000017e+02,8.09945927367065188e+00,1.20651281104948485e+01,1.61162735332651408e-01,1.97332918404898798e+01,4.92888523885583751e+00
1718,1,2.04416571708022445e+01,0,8.95218750000000000e+02,8.19273203988644738e+00,1.19225577660840845e+01,1.01994251383614648e-01,1.89760035821249247e+01,4.17159698049088234e+00
1750,1,3.99529953401989104e+01,1,9.24194728000000055e+02,8.26593513491648757e+00,1.19829080779511177e+01,1.20300958069241903e-01,1.95279034878332460e+01,4.72349688619920371e+00
1782,1,2.09503576854188829e+01,0,9.30490924999999947e+02,8.04965281212596828e+00,1.23053896653258015e+01,1.69314022514416435e-01,1.97338036733734405e+01,4.92939707173939823e+00
1814,1,1.28078483133461596e+01,1,9.50576261000000045e+02,8.12292425315571442e+00,1.22713354439711058e+01,1.13172145457592688e-01,1.91357052487158477e+01,4.33129864708180534e+00
1846,1,5.44682505434991526e-01,1,9.70670244000000025e+02,8.17833043191166453e+00,1.20455601319121541e+01,1.20446106310448109e-01,1.92361536706568259e+01,4.43174706902278359e+00
1878,1,4.47771634361948756e+01,0,9.76881984999999986e+02,8.22183398248876252e+00,1.18702790055812795e+01,1.59675927163813181e-01,1.97328072133397008e+01,4.92840061170565846e+00
1910,1,4.06361721685216040e+01,1,1.00551740600000005e+03,8.10903146618111847e+00,1.23318462582441803e+01,1.09033210912970496e-01,1.92494655060443804e+01,4.44505890441033813e+00
1942,1,1.59560088425082682e+01,1,1.02500603999999998e+03,8.04221117756340220e+00,1.24636794519704779e+01,1.27043035795844250e-01,1.92469617923200254e+01,4.44255519068598304e+00
1974,1,8.57986852220188823e+00,1,1.04440642099999991e+03,8.05539597192044354e+00,1.23399518264970887e+01,1.66354025119039378e-01,1.97338634952183831e+01,4.92945689358434080e+00
2006,1,1.22064558070622056e+01,1,1.06385483300000010e+03,8.21263427456392492e+00,1.19926986223004430e+01,1.06882992162939588e-01,1.91904781694353730e+01,4.38607156780133067e+00
2038,1,2.87648852308094938e+01,1,1.09244549699999993e+03,8.14322862905850364e+00,1.22169397124456740e+01,1.17438826880207750e-01,1.94291359918015623e+01,4.62472939016751994e+00
2070,1,1.21324604547623061e+01,1,1.11178831500000001e+03,7.91174218000636120e+00,1.26691906274680601e+01,1.73689493469926626e-01,1.97348456631569569e+01,4.93043906152291456e+00
2102,1,4.12019240225727827e+01,1,1.14048575099999994e+03,8.00571579636841513e+00,1.26145721671279567e+01,1.09654635294531538e-01,1.92063970646603295e+01,4.40199046302628716e+00
2134,1,2.28513075086914199e+01,1,1.16916846299999997e+03,8.08245310257561833e+00,1.23401933639122969e+01,1.18212229500419957e-01,1.93353511391746338e+01,4.53094453754059145e+00
2166,1,5.17735019273679882e+01,0,1.17536201400000004e+03,8.09948176974191192e+00,1.20651042549742868e+01,1.61162735332651408e-01,1.97332918404898798e+01,4.92888523885583751e+00
2198,1,4.32256252472642544e+01,1,1.20398023400000011e+03,7.98006701527836260e+00,1.26233154771249882e+01,1.06687505327648785e-01,1.91193617386594177e+01,4.31495513702537536e+00
2230,1,2.07819564573605007e+01,1,1.22361560299999996e+03,7.86312337189061772e+00,1.28363072468067223e+01,1.23852917581934646e-01,1.90149503386560070e+01,4.21054373702196472e+00
2262,1,2.23816925596418770e+00,1,1.24738018000000011e+03,7.85269195029465994e+00,1.27185563773542238e+01,1.67962650792614798e-01,1.97348685450381254e+01,4.93046194340408306e+00
2294,1,1.96374891453749001e+01,1,1.26695952000000011e+03,8.13250769725769551e+00,1.21275902827932214e+01,1.06798299439012173e-01,1.90865951582671265e+01,4.28218855663308418e+00
2326,1,1.79835347271647805e+00,1,1.29103521900000010e+03,8.08012924471309013e+00,1.23436466282888748e+01,1.19591020278984619e-01,1.90969407586904332e+01,4.29253415705639085e+00
2358,1,2.81517996764361556e+01,0,1.29713432600000010e+03,7.63001172933080340e+00,1.32036014313444259e+01,1.72104030958495829e-01,1.97360903710521463e+01,4.93168376941810394e+00
2390,1,2.71806453123657263e+01,1,1.31681216199999994e+03,7.85973488993728964e+00,1.28447041346843776e+01,1.07445668285521989e-01,1.85584483140231740e+01,3.75404171238913165e+00
2422,1,4.31304145787354614e+01,1,1.34570299199999999e+03,7.99245268801693776e+00,1.25493775125475278e+01,1.18721569965335449e-01,1.93029350297490012e+01,4.49852842811495890e+00
2454,1,9.44546483942770863e+01,0,1.35191096999999991e+03,8.08738148069662266e+00,1.21163952764856102e+01,1.68366793467786352e-01,1.97338381757365298e+01,4.92943157410248745e+00
2486,1,2.28800886797790426e+01,0,1.35819815100000005e+03,7.76873478121950622e+00,1.29229176101566825e+01,9.75640440666690756e-02,1.80112151706988115e+01,3.20680856906476919e+00
2518,1,7.87758641916304470e+01,0,1.36443280699999991e+03,7.73286554830503281e+00,1.31356061852962132e+01,1.21849630997880848e-01,1.87182663504366964e+01,3.91385974880265408e+00
2550,1,5.36125604176694566e+01,0,1.37058347899999990e+03,7.70125748134136145e+00,1.30285970962072071e+01,1.71726658891989153e-01,1.97358433282571291e+01,4.93143672662308674e+00
2582,1,4.87748379973582544e+01,0,1.37684667199999990e+03,8.02550248095112728e+00,1.22846379593499098e+01,1.04386290630683609e-01,1.88488280266136918e+01,4.04442142497964952e+00
2614,1,1.49134969075970218e+01,0,1.38310034500000006e+03,7.89964075006606681e+00,1.25135875423385095e+01,1.11558939492440085e-01,1.86369984952312748e+01,3.83259189359723251e+00
