box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
42,1,5.08902981828413630e+01,0,2.50045010000000012e+01,8.09945927367065188e+00,1.20651281104948485e+01,1.61162735332651408e-01,1.97332918404898798e+01,4.92888523885583751e+00
102,1,4.67876116777559474e+01,0,3.64765709999999999e+01,8.08922764314688969e+00,1.20843149226789386e+01,1.57360630942143226e-01,1.97332880734386009e+01,4.92888147180455860e+00
162,1,1.72390633462411458e+01,0,5.00622550000000004e+01,8.10669296606683076e+00,1.20845190307874173e+01,1.59565566572568623e-01,1.97331038392864748e+01,4.92869723765243251e+00
222,1,7.05555982601288036e+01,0,6.33957839999999990e+01,7.93866257385680285e+00,1.24220131861376881e+01,1.67461170223203837e-01,1.97343994075485085e+01,4.92999280591446620e+00
282,1,2.69781368911328130e+01,0,7.67162610000000029e+01,8.19694149108952175e+00,1.19467182302723032e+01,1.54752413008119705e-01,1.97328611648293588e+01,4.92845456319531650e+00
342,1,5.97899740504723098e+00,0,8.98638849999999962e+01,7.78116703780722396e+00,1.27326321051495022e+01,1.64001746283989641e-01,1.97347021541566434e+01,4.93029555252260110e+00
402,1,3.98326888966720816e+00,1,1.21431128999999999e+02,8.02070708616402861e+00,1.23490281451580426e+01,1.63020117316197422e-01,1.97338334261987782e+01,4.92942682456473591e+00
462,1,1.77045612573577671e+00,1,1.49617472999999990e+02,7.94428614012788614e+00,1.25318635852381774e+01,1.69097116204670661e-01,1.97343409923794155e+01,4.92993439074537321e+00
522,1,2.33784271035951008e+01,1,1.82407714999999996e+02,7.81430780130675728e+00,1.28368911694135388e+01,1.71746604787609947e-01,1.97354020680284101e+01,4.93099546639436781e+00
582,1,2.06949907893578882e+01,0,1.92374877999999995e+02,8.04965471648669428e+00,1.23053879876554610e+01,1.69314022514416462e-01,1.97338036733734405e+01,4.92939707173939823e+00
642,1,8.02719575301080823e+01,0,2.05434704000000011e+02,7.72336310922457869e+00,1.32195415592564807e+01,1.77867682776077063e-01,1.97365757387783702e+01,4.93216913714432792e+00
702,1,5.08717215543640577e-01,0,2.18696056999999996e+02,7.90356286790282336e+00,1.25808160161401705e+01,1.65862634715270213e-01,1.97342689678136232e+01,4.92986236617958085e+00
762,1,4.54832749988759986e+01,0,2.31819914000000011e+02,7.71502053695636292e+00,1.30788103555704112e+01,1.76612937124750485e-01,1.97359661787212630e+01,4.93155957708722070e+00
822,1,4.50465276255500555e+01,0,2.44951942000000003e+02,7.71848747349267583e+00,1.30817314499178039e+01,1.76211312041197804e-01,1.97359647194361436e+01,4.93155811780210129e+00
882,1,3.23514213885568651e+01,0,2.58131780999999989e+02,7.93559857712154848e+00,1.25822077314284755e+01,1.74078132170367134e-01,1.97346268729005097e+01,4.93022027126646734e+00
942,1,1.17361445405050134e+02,0,2.71229767999999979e+02,7.78634025610020863e+00,1.32566095673814051e+01,1.86461705460676558e-01,1.97371393556950494e+01,4.93273275406100709e+00
1002,1,4.01437129259224008e+01,0,2.84406819999999982e+02,8.06870230980725367e+00,1.23169518015124169e+01,1.75366500920182217e-01,1.97340979228736231e+01,4.92969132123958076e+00
1062,1,2.65774066735744299e+01,0,2.93107497000000023e+02,7.63004815035278927e+00,1.32087436455176199e+01,1.71190768761427081e-01,1.97360903197572100e+01,4.93168371812316764e+00
1122,1,1.19092576368888956e+01,1,3.33041778000000022e+02,7.91174362386216234e+00,1.26691881088664591e+01,1.73689493469926626e-01,1.97348456631569569e+01,4.93043906152291456e+00
1182,1,3.93289792607172615e+01,1,3.93368306000000018e+02,8.02659628620641286e+00,1.25428595470561266e+01,1.68072248808873725e-01,1.97343368382222337e+01,4.92993023658819141e+00
1242,1,2.44854929760472970e+01,1,4.28962721999999985e+02,7.81405486734599108e+00,1.28325547992154636e+01,1.73071856061532775e-01,1.97354032757387863e+01,4.93099667410474396e+00
1302,1,1.14870747592374975e+01,0,4.35654586999999992e+02,8.11493276663597207e+00,1.21139727613358481e+01,1.57055688987672248e-01,1.97331500340896646e+01,4.92874343245562230e+00
1362,1,5.30938990403947031e+01,0,4.42872844999999984e+02,7.80662905129810003e+00,1.27353204956916422e+01,1.68552226810879113e-01,1.97350825339922018e+01,4.93067593235815949e+00
1422,1,1.63661946038244963e+01,1,4.73560280999999975e+02,8.13061077447309799e+00,1.21636994869319857e+01,1.66920445710932369e-01,1.97334638627501278e+01,4.92905726111608544e+00
1482,1,8.18931090104063486e+00,0,4.81547479000000010e+02,7.93948408611503265e+00,1.23725654266421135e+01,1.56934914380512130e-01,1.97337234026493391e+01,4.92931680101529679e+00
1542,1,1.33807912724363263e+01,0,4.88354082000000005e+02,7.94857970889079191e+00,1.23522144247493024e+01,1.60481176875883785e-01,1.97337276877791936e+01,4.92932108614515130e+00
1602,1,3.99683039331008985e+01,0,4.95735726000000000e+02,8.20803122917275019e+00,1.18949517380660623e+01,1.53731767361397265e-01,1.97328032788863723e+01,4.92839667725232999e+00
1662,1,9.37722472226558352e+01,0,5.02493734000000018e+02,8.08736745565343362e+00,1.21164100888735824e+01,1.68366793467786352e-01,1.97338381757365298e+01,4.92943157410248745e+00
1722,1,4.98016013366522472e+01,0,5.09637871000000018e+02,8.30505981746830990e+00,1.17463175621586693e+01,1.60405419155042445e-01,1.97326240194344784e+01,4.92821741780043610e+00
1782,1,2.06884730914154673e+01,0,5.16315178999999944e+02,8.04965281212596828e+00,1.23053896653258015e+01,1.69314022514416435e-01,1.97338036733734405e+01,4.92939707173939823e+00
1842,1,1.14895707694330298e+01,0,5.23080046000000038e+02,8.11493701029108472e+00,1.21139680183573404e+01,1.57055688987672248e-01,1.97331500340896646e+01,4.92874343245562230e+00
1902,1,1.63713189543118105e+01,1,5.44761822000000052e+02,8.13061733235986317e+00,1.21636989832007618e+01,1.66920445710932397e-01,1.97334638627501278e+01,4.92905726111608544e+00
1962,1,5.13586471001367784e-01,0,5.51343380000000025e+02,7.90357356036580505e+00,1.25808037514839093e+01,1.65862634715270213e-01,1.97342689678136232e+01,4.92986236617958085e+00
2022,1,4.33047002142821924e+01,0,5.58106108999999947e+02,8.14995451837089568e+00,1.19809755693886366e+01,1.59814607375092677e-01,1.97330314200643322e+01,4.92862481843028988e+00
2082,1,3.19437428992076882e+01,0,5.64709814000000051e+02,7.81182930602449144e+00,1.28443174810409122e+01,1.74899837567074862e-01,1.97352656013056027e+01,4.93085899967156038e+00
2142,1,2.99102375720737967e+00,0,5.71636326000000054e+02,8.00274993978903737e+00,1.22593035459280095e+01,1.54701585050533968e-01,1.97333884090961256e+01,4.92898180746208325e+00
2202,1,6.73396631321331540e-01,1,5.93143554999999992e+02,7.85356707952946831e+00,1.27107780454309882e+01,1.70104872712821931e-01,1.97348722863963602e+01,4.93046568476231784e+00
2262,1,1.61581768362137268e+00,1,6.19159836000000041e+02,7.85269195029465994e+00,1.27185563773542238e+01,1.67962650792614798e-01,1.97348685450381254e+01,4.93046194340408306e+00
2322,1,3.66433719538765530e+01,0,6.26236327999999958e+02,7.92332679015091301e+00,1.24144541334662506e+01,1.63333097489186702e-01,1.97340790568355970e+01,4.92967245520155473e+00
2382,1,7.77092978595298831e+01,0,6.32999761000000035e+02,7.73339955568637549e+00,1.32307287461950960e+01,1.80138639520867089e-01,1.97366344318245837e+01,4.93222783019054134e+00
2442,1,6.57319604342241206e+01,0,6.39533017999999970e+02,8.07170159039445956e+00,1.21241317960940975e+01,1.61681697027388410e-01,1.97335705848831573e+01,4.92916398324911498e+00
2502,1,8.02702390882394212e+01,0,6.45968033999999989e+02,7.72336310922458047e+00,1.32195223774174710e+01,1.77867682776077063e-01,1.97365757387783702e+01,4.93216913714432792e+00
2562,1,5.31138277657129123e+01,0,6.52499397000000044e+02,7.80663848848196551e+00,1.27353102256315047e+01,1.68552226810879086e-01,1.97350825339922018e+01,4.93067593235815949e+00
2622,1,5.31138277657130402e+01,0,6.59065760999999952e+02,7.80663848848196640e+00,1.27353102256315047e+01,1.68552226810879113e-01,1.97350825339922018e+01,4.93067593235815949e+00
2682,1,8.02702390882393786e+01,0,6.65516298000000006e+02,7.72336310922457958e+00,1.32195223774174710e+01,1.77867682776077063e-01,1.97365757387783702e+01,4.93216913714432792e+00
2742,1,6.57319604342240922e+01,0,6.72070407000000046e+02,8.07170159039446133e+00,1.21241317960940975e+01,1.61681697027388410e-01,1.97335705848831573e+01,4.92916398324911498e+00
2802,1,7.77092978595298973e+01,0,6.78521928000000003e+02,7.73339955568637283e+00,1.32307287461950960e+01,1.80138639520867089e-01,1.97366344318245837e+01,4.93222783019054134e+00
2862,1,3.66433719538769438e+01,0,6.85060445999999956e+02,7.92332679015091301e+00,1.24144541334662506e+01,1.63333097489186702e-01,1.97340790568355970e+01,4.92967245520155473e+00
2922,1,1.61581768362142952e+00,1,7.10828843000000006e+02,7.85269195029465994e+00,1.27185563773542238e+01,1.67962650792614798e-01,1.97348685450381254e+01,4.93046194340408306e+00
2982,1,6.73396631321310224e-01,1,7.31977422000000047e+02,7.85356707952946831e+00,1.27107780454309864e+01,1.70104872712821958e-01,1.97348722863963602e+01,4.93046568476231784e+00
3042,1,2.99102375720720914e+00,0,7.38532734000000005e+02,8.00274993978903737e+00,1.22593035459280095e+01,1.54701585050533968e-01,1.97333884090961256e+01,4.92898180746208325e+00
3102,1,3.19437428992076669e+01,0,7.44968118000000004e+02,7.81182930602449144e+00,1.28443174810409122e+01,1.74899837567074862e-01,1.97352656013056027e+01,4.93085899967156038e+00
3162,1,4.33047002142822350e+01,0,7.51543400000000020e+02,8.14995451837089568e+00,1.19809755693886366e+01,1.59814607375092677e-01,1.97330314200643322e+01,4.92862481843028988e+00
3222,1,5.13586471001172384e-01,0,7.58067245999999955e+02,7.90357356036580416e+00,1.25808037514839093e+01,1.65862634715270213e-01,1.97342689678136232e+01,4.92986236617958085e+00
3282,1,1.63713189543117821e+01,1,7.89522206999999980e+02,8.13061733235986317e+00,1.21636989832007618e+01,1.66920445710932369e-01,1.97334638627501278e+01,4.92905726111608544e+00
3342,1,1.14895707694330262e+01,0,8.02013353000000052e+02,8.11493701029108472e+00,1.21139680183573386e+01,1.57055688987672248e-01,1.97331500340896646e+01,4.92874343245562230e+00
3402,1,2.06884730914154567e+01,0,8.09845498000000021e+02,8.04965281212596828e+00,1.23053896653258015e+01,1.69314022514416435e-01,1.97338036733734405e+01,4.92939707173939823e+00
