box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper,mass_matrix_lower,lambda3_lower,lambda3_minus_3pi2_over2_lower
38,1,1.98432365266726407e+00,0,2.61586120000000015e+01,8.01696605573037324e+00,1.22342678454385982e+01,9.70348121770177319e-02,1.85582389491662951e+01,3.75383234753225281e+00
98,1,1.89521102834824831e+01,1,5.75417059999999978e+01,8.13251447334432775e+00,1.21275899842174884e+01,1.06798299439012173e-01,1.90865951582671229e+01,4.28218855663308062e+00
158,1,9.68073809591455614e+00,1,8.43062369999999959e+01,8.15654168658722156e+00,1.20692811279684680e+01,1.06515509412880516e-01,1.89192714316203094e+01,4.11486482998626713e+00
218,1,2.13406895242383641e+01,0,9.23153300000000030e+01,7.92571903012253909e+00,1.25183077105802791e+01,1.00658241605687787e-01,1.85202507184466683e+01,3.71584411681262594e+00
278,1,1.88530411713303181e+00,1,1.23926162000000005e+02,8.20811353193994542e+00,1.20278889973761132e+01,1.07608038834990094e-01,1.91923776835737385e+01,4.38797108193969621e+00
338,1,9.05379715554091291e+00,1,1.47720668999999987e+02,7.94887458219121346e+00,1.25306217589894029e+01,1.03538499551178914e-01,1.85222728970750765e+01,3.71786629544103420e+00
398,1,2.84862973095772425e+01,1,1.86853608000000008e+02,8.07818739243396955e+00,1.23971350568118321e+01,1.06384993220355828e-01,1.92390112099776509e+01,4.43460460834360859e+00
458,1,3.73609447504365662e+01,1,2.19609278999999987e+02,8.03743956713175578e+00,1.24888970340616687e+01,1.07058958365618045e-01,1.91700546196259474e+01,4.36564801799190505e+00
518,1,4.51905574365552098e+00,1,2.46986196000000007e+02,7.94744908935396399e+00,1.27297724807093822e+01,1.08041112911702319e-01,1.85384879488051340e+01,3.73408134717109164e+00
578,1,2.26571605416526118e+01,1,2.69004382000000021e+02,8.12810072421008378e+00,1.22441207461443433e+01,1.12906277106511688e-01,1.90509244085072957e+01,4.24651780687325342e+00
638,1,5.40361105979886744e+01,0,2.75869378999999981e+02,7.75256145391784202e+00,1.30269016781331857e+01,1.01132671200658858e-01,1.81473728503042970e+01,3.34296624867025471e+00
698,1,9.13703858908817779e-01,1,3.09860641999999984e+02,8.08300546058200986e+00,1.24418108174431072e+01,1.11521695339810906e-01,1.89729657782516199e+01,4.16855917661757758e+00
758,1,2.44622020034407299e+01,0,3.18635461000000021e+02,7.77914734532778596e+00,1.29403082384240840e+01,1.00715533856421374e-01,1.82552137832716248e+01,3.45080718163758249e+00
818,1,1.78617963825509563e+01,0,3.26618427999999994e+02,7.78085519298952555e+00,1.29488110029002357e+01,1.01748630187334044e-01,1.83273939582857928e+01,3.52298735665175045e+00
878,1,7.99037839201243472e+00,0,3.33821736999999985e+02,7.93945435226105722e+00,1.25938812821298480e+01,1.05500486711164548e-01,1.87493720383260438e+01,3.94496543669200150e+00
938,1,9.60198122486512347e+01,0,3.41365431000000001e+02,7.78821915514889351e+00,1.30308776697538580e+01,1.08175174364932458e-01,1.85005942830667642e+01,3.69618768143272192e+00
998,1,2.54217620525722658e+01,0,3.54429924000000028e+02,8.02805973392262828e+00,1.23895620951622440e+01,1.08297141192147922e-01,1.89388252888525841e+01,4.13441868721854178e+00
1058,1,2.69563801899492219e+01,1,3.95536442000000022e+02,7.85973656790798891e+00,1.28447039597395865e+01,1.07445668285521989e-01,1.85584483140231669e+01,3.75404171238912454e+00
1118,1,3.57862578781000806e+00,1,4.38401605000000018e+02,8.00746544123444437e+00,1.25921220650198880e+01,1.09212365444989606e-01,1.86518891524337143e+01,3.84748255079967194e+00
1178,1,2.85141836328322000e+01,1,4.73041338999999994e+02,8.03130917942624478e+00,1.25292790117693649e+01,1.06921462938902784e-01,1.92020498703567881e+01,4.39764326872274580e+00
1238,1,9.90377049803633724e+00,1,5.14669629999999984e+02,7.88097723032718100e+00,1.27123728655143218e+01,1.03711802591078289e-01,1.84189949131352897e+01,3.61458831150124738e+00
1298,1,3.96553598742063542e+01,1,5.74738425000000007e+02,8.20502471978879555e+00,1.21403422025364431e+01,1.09995979779532349e-01,1.93807836428684404e+01,4.57637704123439804e+00
1358,1,6.77998230738681684e+00,0,5.83323195000000055e+02,7.83862007945847683e+00,1.27419055922381137e+01,9.84938477015772917e-02,1.82270354820704590e+01,3.42262888043641667e+00
1418,1,4.25642170629525154e+01,1,6.13980865999999992e+02,8.15305436679999929e+00,1.22133497512488010e+01,1.08674077023815957e-01,1.92708762753664651e+01,4.46646967373242276e+00
